gene_symbol	score	rank	method	disease
CHRND	1.70181317527715e-05	4939	rwr	BC
AGFG1	1.69967521818058e-05	4940	rwr	BC
IGLL5	1.69900917051945e-05	4941	rwr	BC
NDE1	1.69844674573288e-05	4942	rwr	BC
MAPK15	1.69826000666525e-05	4943	rwr	BC
IFI30	1.69802978723952e-05	4944	rwr	BC
C3ORF62	1.69590405974671e-05	4945	rwr	BC
MYO5B	1.69537076499344e-05	4946	rwr	BC
KLF10	1.69423278654631e-05	4947	rwr	BC
S100A11	1.69371918211068e-05	4948	rwr	BC
FUNDC1	1.69349751261163e-05	4949	rwr	BC
RSPO1	1.69296383813359e-05	4950	rwr	BC
PLCH1	1.69183233605136e-05	4951	rwr	BC
YY1AP1	1.69165002993655e-05	4952	rwr	BC
NECAP2	1.69115921850835e-05	4953	rwr	BC
ASS1	1.69042164755575e-05	4954	rwr	BC
CRTC2	1.69017924372466e-05	4955	rwr	BC
TPH1	1.68967327087437e-05	4956	rwr	BC
TMEM168	1.68890814005732e-05	4957	rwr	BC
NAPG	1.6887125157359e-05	4958	rwr	BC
DTX3L	1.68787621230649e-05	4959	rwr	BC
NPB	1.68662866887341e-05	4960	rwr	BC
MCM3AP	1.68653245059695e-05	4961	rwr	BC
TBCB	1.68583965871792e-05	4962	rwr	BC
CXADR	1.68340293377144e-05	4963	rwr	BC
PLAA	1.68281972069138e-05	4964	rwr	BC
PPFIA3	1.68240832727583e-05	4965	rwr	BC
RRAGD	1.68203998303107e-05	4966	rwr	BC
FAM120C	1.6818837690527e-05	4967	rwr	BC
NOP9	1.68077938842374e-05	4968	rwr	BC
SLC12A9	1.67903034023762e-05	4969	rwr	BC
KIAA1143	1.67821509730894e-05	4970	rwr	BC
DEUP1	1.67731494313783e-05	4971	rwr	BC
NELFCD	1.67577833110847e-05	4972	rwr	BC
TRHDE	1.67506117210605e-05	4973	rwr	BC
ZNF516	1.67405970794659e-05	4974	rwr	BC
MRAS	1.67404501508864e-05	4975	rwr	BC
MAN1A2	1.67363493464489e-05	4976	rwr	BC
MRRF	1.67116656722276e-05	4977	rwr	BC
LIMS1	1.67072746537826e-05	4978	rwr	BC
CAMK1	1.6692392544545e-05	4979	rwr	BC
SNX4	1.66893252920192e-05	4980	rwr	BC
ANXA6	1.66862077495137e-05	4981	rwr	BC
DEPDC1B	1.66857303961633e-05	4982	rwr	BC
LONP2	1.66771306248229e-05	4983	rwr	BC
SLC67A1	1.66488261632015e-05	4984	rwr	BC
FBXO10	1.66481862187852e-05	4985	rwr	BC
SPRYD3	1.66481404766859e-05	4986	rwr	BC
RAB3B	1.66465050445679e-05	4987	rwr	BC
NR1I3	1.66056056696523e-05	4988	rwr	BC
COL6A1	1.66038850716761e-05	4989	rwr	BC
IDH2	1.66007411367221e-05	4990	rwr	BC
PPP4R3A	1.65860448054842e-05	4991	rwr	BC
TNRC18	1.65784498964753e-05	4992	rwr	BC
HLA-E	1.65714543269986e-05	4993	rwr	BC
ZFPL1	1.65706458057273e-05	4994	rwr	BC
POLR3GL	1.65658456825004e-05	4995	rwr	BC
DMRTB1	1.65617730931897e-05	4996	rwr	BC
COX6B1	1.65497093054112e-05	4997	rwr	BC
AURKC	1.65215243160748e-05	4998	rwr	BC
CDKL4	1.65195265822015e-05	4999	rwr	BC
F9	1.65166442207422e-05	5000	rwr	BC
GGPS1	1.6516156064964e-05	5001	rwr	BC
POLG	1.65138700252766e-05	5002	rwr	BC
GOT1	1.65132440176141e-05	5003	rwr	BC
UBE3B	1.65129511728498e-05	5004	rwr	BC
EIF2AK1	1.65008116383405e-05	5005	rwr	BC
PIR	1.64973507827903e-05	5006	rwr	BC
STK36	1.64932936563355e-05	5007	rwr	BC
PNPLA5	1.64919611706068e-05	5008	rwr	BC
SHANK2	1.64844482059885e-05	5009	rwr	BC
RABGAP1	1.64710632285355e-05	5010	rwr	BC
CRYL1	1.64691775452097e-05	5011	rwr	BC
RAP1B	1.6460161111712e-05	5012	rwr	BC
ZNF446	1.64479605420585e-05	5013	rwr	BC
PSMB10	1.64329053300594e-05	5014	rwr	BC
DCX	1.64195539269214e-05	5015	rwr	BC
PEX13	1.64176501911199e-05	5016	rwr	BC
TTC31	1.64160195593758e-05	5017	rwr	BC
NOB1	1.6411638444185e-05	5018	rwr	BC
ASPHD2	1.64069696869867e-05	5019	rwr	BC
IGHG1	1.63949407504198e-05	5020	rwr	BC
DPPA4	1.63898981684278e-05	5021	rwr	BC
NEUROD1	1.63897432439852e-05	5022	rwr	BC
LAMTOR4	1.6387844816467e-05	5023	rwr	BC
SYNC	1.63863595359377e-05	5024	rwr	BC
APBA1	1.6376701217617e-05	5025	rwr	BC
SH3GLB1	1.63695648421733e-05	5026	rwr	BC
MRPS18A	1.63685306297138e-05	5027	rwr	BC
LGMN	1.63616234994165e-05	5028	rwr	BC
INTS12	1.63506620276729e-05	5029	rwr	BC
NBEA	1.6345939277542e-05	5030	rwr	BC
PIM2	1.63401096196494e-05	5031	rwr	BC
NGLY1	1.633590626364e-05	5032	rwr	BC
KLHDC8A	1.63304902485179e-05	5033	rwr	BC
WSB2	1.63292938237228e-05	5034	rwr	BC
SNTG2	1.63292843697018e-05	5035	rwr	BC
RRM2B	1.63269579020055e-05	5036	rwr	BC
STOM	1.63267298649698e-05	5037	rwr	BC
EIPR1	1.63107369087374e-05	5038	rwr	BC
HSD17B11	1.62863320065908e-05	5039	rwr	BC
SLC35A5	1.62747399385089e-05	5040	rwr	BC
CRYAA	1.62478511619143e-05	5041	rwr	BC
ITGB4	1.62470858528058e-05	5042	rwr	BC
ITGA8	1.62380049067728e-05	5043	rwr	BC
FASTKD5	1.62188964395559e-05	5044	rwr	BC
C17ORF75	1.62182394587822e-05	5045	rwr	BC
NKTR	1.62170173509821e-05	5046	rwr	BC
NHSL2	1.62076072486681e-05	5047	rwr	BC
CEP170B	1.62075099383218e-05	5048	rwr	BC
UTP18	1.62005916260807e-05	5049	rwr	BC
LRRC1	1.61916571661848e-05	5050	rwr	BC
INSL3	1.61881010352728e-05	5051	rwr	BC
SLU7	1.6184427808982e-05	5052	rwr	BC
TRIM54	1.61591729976867e-05	5053	rwr	BC
FDFT1	1.61537041987464e-05	5054	rwr	BC
PRCC	1.61440596652094e-05	5055	rwr	BC
SFXN3	1.61397787793216e-05	5056	rwr	BC
LSS	1.61275807949119e-05	5057	rwr	BC
ANKMY2	1.61071604726751e-05	5058	rwr	BC
GNPAT	1.61008681208073e-05	5059	rwr	BC
UTP4	1.60939825345724e-05	5060	rwr	BC
YBX2	1.60878340083964e-05	5061	rwr	BC
ISL1	1.60786261094227e-05	5062	rwr	BC
PDZK1	1.60545754585061e-05	5063	rwr	BC
DRAP1	1.60544225968693e-05	5064	rwr	BC
SNTA1	1.60501326657108e-05	5065	rwr	BC
TBCA	1.60367892755883e-05	5066	rwr	BC
ANKRD27	1.6025366261379e-05	5067	rwr	BC
CLASRP	1.60198293612361e-05	5068	rwr	BC
VPS8	1.60175953022492e-05	5069	rwr	BC
VPS36	1.60146102877112e-05	5070	rwr	BC
PRP4K	1.60056006872932e-05	5071	rwr	BC
GCH1	1.60023329865429e-05	5072	rwr	BC
PCSK5	1.60014110350522e-05	5073	rwr	BC
ZNHIT6	1.59908073868062e-05	5074	rwr	BC
NR3C2	1.5989779231593e-05	5075	rwr	BC
MRPL47	1.59849562914574e-05	5076	rwr	BC
BORCS6	1.59830181970751e-05	5077	rwr	BC
LYG2	1.5961001977654e-05	5078	rwr	BC
NEK8	1.59532600486113e-05	5079	rwr	BC
LYRM4	1.59453800841865e-05	5080	rwr	BC
PYGB	1.59427735046833e-05	5081	rwr	BC
ZNF71	1.59404671413313e-05	5082	rwr	BC
CCNB1IP1	1.59372357088457e-05	5083	rwr	BC
CNTN2	1.59309546056575e-05	5084	rwr	BC
MIER1	1.59235589212961e-05	5085	rwr	BC
CERS6	1.59109114697629e-05	5086	rwr	BC
GAP43	1.58986858558619e-05	5087	rwr	BC
TCEAL2	1.58933666736697e-05	5088	rwr	BC
TAP2	1.5889634781064e-05	5089	rwr	BC
TXNRD1	1.58886712375895e-05	5090	rwr	BC
MRPS18C	1.58834087663785e-05	5091	rwr	BC
ATG4B	1.58678496719164e-05	5092	rwr	BC
CFB	1.58674279071235e-05	5093	rwr	BC
ASGR2	1.58647347459409e-05	5094	rwr	BC
MTF2	1.58562930217876e-05	5095	rwr	BC
SKA2	1.58502124399799e-05	5096	rwr	BC
MFSD5	1.58439588465208e-05	5097	rwr	BC
TBR1	1.58327532251801e-05	5098	rwr	BC
UBAC2	1.58093259352647e-05	5099	rwr	BC
ZBTB38	1.58065707963597e-05	5100	rwr	BC
WDR5B	1.58065514254231e-05	5101	rwr	BC
FBRSL1	1.57903513593302e-05	5102	rwr	BC
TMEM87A	1.57837291359197e-05	5103	rwr	BC
MEF2C	1.57796966429757e-05	5104	rwr	BC
DUSP19	1.57765308840089e-05	5105	rwr	BC
SLC26A2	1.57756938691764e-05	5106	rwr	BC
VNN2	1.57698347195207e-05	5107	rwr	BC
STK11IP	1.57662729886262e-05	5108	rwr	BC
OMA1	1.57656096507682e-05	5109	rwr	BC
CACNA1C	1.57581013708514e-05	5110	rwr	BC
ZNF592	1.57558179948523e-05	5111	rwr	BC
RAB18	1.57491247984853e-05	5112	rwr	BC
HRNR	1.5738757086014e-05	5113	rwr	BC
NAP1L5	1.57384256620004e-05	5114	rwr	BC
RUBCN	1.57362777888788e-05	5115	rwr	BC
PAXBP1	1.5725983060406e-05	5116	rwr	BC
CD7	1.57142524957697e-05	5117	rwr	BC
ZNF207	1.5709732662262e-05	5118	rwr	BC
SARAF	1.57092109854139e-05	5119	rwr	BC
RBM5	1.57051925967299e-05	5120	rwr	BC
ZFP36L2	1.57001121632755e-05	5121	rwr	BC
TTC28	1.5697113214424e-05	5122	rwr	BC
FBXO25	1.56953577591538e-05	5123	rwr	BC
PLXNB1	1.56906775107607e-05	5124	rwr	BC
OLFM2	1.56790959895772e-05	5125	rwr	BC
CORO1B	1.56702886599437e-05	5126	rwr	BC
MCU	1.56617610809657e-05	5127	rwr	BC
TAP1	1.56605494922768e-05	5128	rwr	BC
EMB	1.5644319345508e-05	5129	rwr	BC
DUSP6	1.56399052724039e-05	5130	rwr	BC
TPRN	1.56319567946419e-05	5131	rwr	BC
ARSA	1.56282458696046e-05	5132	rwr	BC
ZNF397	1.56200345829966e-05	5133	rwr	BC
DHRS2	1.56081960239498e-05	5134	rwr	BC
TGM1	1.56068536007515e-05	5135	rwr	BC
IL1R2	1.56057142262635e-05	5136	rwr	BC
NIP7	1.55837703374288e-05	5137	rwr	BC
PSAT1	1.55829580208063e-05	5138	rwr	BC
TUT1	1.55683945244492e-05	5139	rwr	BC
SRP54	1.55603113825818e-05	5140	rwr	BC
IGFBP3	1.55368731602802e-05	5141	rwr	BC
PPFIA2	1.553019594726e-05	5142	rwr	BC
CCDC102B	1.55279711468799e-05	5143	rwr	BC
DOCK11	1.55264002263525e-05	5144	rwr	BC
RALGPS2	1.55251498416868e-05	5145	rwr	BC
CCM2	1.55181552690607e-05	5146	rwr	BC
TRMT6	1.55158959960762e-05	5147	rwr	BC
ZNF277	1.55055779496266e-05	5148	rwr	BC
MKNK2	1.5503241382023e-05	5149	rwr	BC
KLHL36	1.55013884707344e-05	5150	rwr	BC
UGGT1	1.54939988409668e-05	5151	rwr	BC
MTMR14	1.54937946927533e-05	5152	rwr	BC
FBXL16	1.54929681220612e-05	5153	rwr	BC
PGK2	1.54908474156162e-05	5154	rwr	BC
ASPA	1.54836594408711e-05	5155	rwr	BC
AP3M1	1.5474521624103e-05	5156	rwr	BC
ZKSCAN4	1.54658029872919e-05	5157	rwr	BC
TMOD2	1.54541593314157e-05	5158	rwr	BC
CTSD	1.54346267736053e-05	5159	rwr	BC
LSM1	1.54331499093346e-05	5160	rwr	BC
PI4K2A	1.54285264493145e-05	5161	rwr	BC
RPUSD4	1.54273403947861e-05	5162	rwr	BC
EHD2	1.5413260678718e-05	5163	rwr	BC
CPNE8	1.54003889590673e-05	5164	rwr	BC
UBXN2B	1.53786469766334e-05	5165	rwr	BC
MPHOSPH9	1.53783398058652e-05	5166	rwr	BC
ATP13A2	1.53754369657565e-05	5167	rwr	BC
NSMCE3	1.53728933267646e-05	5168	rwr	BC
RHOD	1.53532640744424e-05	5169	rwr	BC
NDUFB6	1.53454999312538e-05	5170	rwr	BC
DMXL2	1.53417837277745e-05	5171	rwr	BC
SNX33	1.53302488021905e-05	5172	rwr	BC
ZSCAN5A	1.53281830942703e-05	5173	rwr	BC
B3GAT3	1.53224751431302e-05	5174	rwr	BC
CLMP	1.53211507443898e-05	5175	rwr	BC
STK39	1.53175126244351e-05	5176	rwr	BC
NSDHL	1.53104770620674e-05	5177	rwr	BC
PAX3	1.53094886565375e-05	5178	rwr	BC
ATP6V1H	1.53079412604516e-05	5179	rwr	BC
TMEM255A	1.53004830056814e-05	5180	rwr	BC
XAGE3	1.5289235318488e-05	5181	rwr	BC
SELENOO	1.52851904510375e-05	5182	rwr	BC
ZDBF2	1.52628510758443e-05	5183	rwr	BC
NMD3	1.52560842187239e-05	5184	rwr	BC
C3	1.5248890353421e-05	5185	rwr	BC
NUP42	1.52482478156823e-05	5186	rwr	BC
CLDN10	1.52473871704432e-05	5187	rwr	BC
ACOT12	1.52451250686274e-05	5188	rwr	BC
ISL2	1.52422864076162e-05	5189	rwr	BC
ICE1	1.52359805072443e-05	5190	rwr	BC
KIF18A	1.52357304600729e-05	5191	rwr	BC
ID3	1.52315101918331e-05	5192	rwr	BC
AGGF1	1.5229817534291e-05	5193	rwr	BC
LEMD2	1.52243168901711e-05	5194	rwr	BC
TMEM237	1.52123286164949e-05	5195	rwr	BC
ADCY9	1.51982449639425e-05	5196	rwr	BC
SLC25A51	1.5198009375263e-05	5197	rwr	BC
ZBTB7B	1.51893731816863e-05	5198	rwr	BC
ZACN	1.51876565175706e-05	5199	rwr	BC
SYNRG	1.51827469979476e-05	5200	rwr	BC
AKR1D1	1.5181366741701e-05	5201	rwr	BC
CYTIP	1.51649828613289e-05	5202	rwr	BC
IFIT3	1.51596558530716e-05	5203	rwr	BC
ZNF354C	1.51569099614597e-05	5204	rwr	BC
HIVEP2	1.51557561667328e-05	5205	rwr	BC
COPRS	1.51527618664423e-05	5206	rwr	BC
ACOT1	1.51391463868562e-05	5207	rwr	BC
THEMIS	1.51326232380265e-05	5208	rwr	BC
NKX2-5	1.51320277431177e-05	5209	rwr	BC
MRPL23	1.51268296780176e-05	5210	rwr	BC
VPS37A	1.51250923292233e-05	5211	rwr	BC
ADAM9	1.51212287821126e-05	5212	rwr	BC
ADD3	1.51211041225263e-05	5213	rwr	BC
FTL	1.51109425017652e-05	5214	rwr	BC
AFG2A	1.50925650437119e-05	5215	rwr	BC
KCTD15	1.50868471701619e-05	5216	rwr	BC
GNG12	1.50412165028245e-05	5217	rwr	BC
ASAP2	1.5037795275486e-05	5218	rwr	BC
CSTB	1.50319556581903e-05	5219	rwr	BC
HK3	1.5026129097759e-05	5220	rwr	BC
CHMP3	1.50234547175572e-05	5221	rwr	BC
TIMMDC1	1.5021210369946e-05	5222	rwr	BC
FAM3C	1.50122677252623e-05	5223	rwr	BC
TRAC	1.50102608082245e-05	5224	rwr	BC
DBR1	1.49954232384947e-05	5225	rwr	BC
MFN1	1.49801486578747e-05	5226	rwr	BC
ASB4	1.49780024593043e-05	5227	rwr	BC
MTX1	1.49708790791001e-05	5228	rwr	BC
TAOK1	1.49661416490257e-05	5229	rwr	BC
SPCS2	1.49598360824651e-05	5230	rwr	BC
SV2A	1.49574357775877e-05	5231	rwr	BC
ZHX3	1.49543939533711e-05	5232	rwr	BC
UQCRH	1.49450949267706e-05	5233	rwr	BC
SCNN1D	1.49415864272842e-05	5234	rwr	BC
ZNHIT3	1.49228571178831e-05	5235	rwr	BC
OAZ3	1.49210991122461e-05	5236	rwr	BC
SLC25A23	1.49204449760986e-05	5237	rwr	BC
TMEM185A	1.49048616772497e-05	5238	rwr	BC
PSTPIP2	1.48985954202946e-05	5239	rwr	BC
TARBP1	1.48924415135319e-05	5240	rwr	BC
TSHZ3	1.48814575361749e-05	5241	rwr	BC
SLC30A9	1.48746302549838e-05	5242	rwr	BC
MUC20	1.4870627147015e-05	5243	rwr	BC
IQGAP3	1.48559091301801e-05	5244	rwr	BC
MRPL16	1.48554045520879e-05	5245	rwr	BC
GPX1	1.48536992424173e-05	5246	rwr	BC
RASSF7	1.48486968126013e-05	5247	rwr	BC
DNTTIP1	1.48389333226803e-05	5248	rwr	BC
ENPP6	1.48344868721998e-05	5249	rwr	BC
GTPBP1	1.48274571054366e-05	5250	rwr	BC
PLXDC2	1.48217334546417e-05	5251	rwr	BC
SCAND1	1.48015822899969e-05	5252	rwr	BC
ZDHHC13	1.480043241696e-05	5253	rwr	BC
COA7	1.47985845766636e-05	5254	rwr	BC
KBTBD2	1.47943042444355e-05	5255	rwr	BC
MYBL1	1.47854445147465e-05	5256	rwr	BC
LRSAM1	1.47780397899839e-05	5257	rwr	BC
JAM3	1.47550455842258e-05	5258	rwr	BC
PHF3	1.47546529421182e-05	5259	rwr	BC
COQ8A	1.47537513446978e-05	5260	rwr	BC
MFF	1.47529277872444e-05	5261	rwr	BC
SH3GL3	1.47430643076388e-05	5262	rwr	BC
PABIR1	1.47404785857898e-05	5263	rwr	BC
KCTD2	1.47232004525281e-05	5264	rwr	BC
AKAP7	1.47225244009822e-05	5265	rwr	BC
ARMC1	1.47155537713295e-05	5266	rwr	BC
SYN1	1.47093861413749e-05	5267	rwr	BC
INS	1.47040708603576e-05	5268	rwr	BC
TARS2	1.46873548242227e-05	5269	rwr	BC
CREM	1.46762287132001e-05	5270	rwr	BC
ZMPSTE24	1.46669587603093e-05	5271	rwr	BC
UBTD2	1.46479746766912e-05	5272	rwr	BC
ATP6V1F	1.46470295654912e-05	5273	rwr	BC
TNPO2	1.462680962579e-05	5274	rwr	BC
DHX58	1.46236581175778e-05	5275	rwr	BC
ZFYVE1	1.46123636532319e-05	5276	rwr	BC
RABGGTA	1.46102023349782e-05	5277	rwr	BC
PGBD1	1.46074484606043e-05	5278	rwr	BC
TBX20	1.4588283910311e-05	5279	rwr	BC
LSM14B	1.45678617701536e-05	5280	rwr	BC
BLOC1S6	1.45610827729399e-05	5281	rwr	BC
NCLN	1.45469253759003e-05	5282	rwr	BC
RGS13	1.45388430843031e-05	5283	rwr	BC
NUP188	1.45350747146892e-05	5284	rwr	BC
BRINP3	1.45313501168632e-05	5285	rwr	BC
WDR35	1.45310447764029e-05	5286	rwr	BC
KANK4	1.45210371232783e-05	5287	rwr	BC
GRIA4	1.45102754643342e-05	5288	rwr	BC
TIMM8B	1.45075847409778e-05	5289	rwr	BC
GALNT6	1.45061639128086e-05	5290	rwr	BC
BCAM	1.4501717382994e-05	5291	rwr	BC
PLK2	1.44913153157957e-05	5292	rwr	BC
ATP6V1E1	1.44909925950327e-05	5293	rwr	BC
VPS35L	1.44878534255764e-05	5294	rwr	BC
FBLIM1	1.44743829105594e-05	5295	rwr	BC
SUCLA2	1.44741972310511e-05	5296	rwr	BC
SH3GLB2	1.44689027641054e-05	5297	rwr	BC
PML-RAR	1.44670283030839e-05	5298	rwr	BC
SLC15A4	1.44635938102382e-05	5299	rwr	BC
EXT1	1.44596091090934e-05	5300	rwr	BC
BTBD9	1.44452022233042e-05	5301	rwr	BC
RARS1	1.44400644778917e-05	5302	rwr	BC
AGRN	1.44255027152305e-05	5303	rwr	BC
ELOVL5	1.44134446401879e-05	5304	rwr	BC
SEPHS2	1.44037776673013e-05	5305	rwr	BC
CEACAM6	1.44014437036777e-05	5306	rwr	BC
SCARB1	1.4390026306026e-05	5307	rwr	BC
RDH14	1.43897188837268e-05	5308	rwr	BC
STOML2	1.43862093676014e-05	5309	rwr	BC
SPAST	1.43772228870989e-05	5310	rwr	BC
IL1A	1.43723973850233e-05	5311	rwr	BC
MLLT10	1.43547769586054e-05	5312	rwr	BC
ICAM2	1.43518581593236e-05	5313	rwr	BC
MKNK1	1.43294642032409e-05	5314	rwr	BC
CDH8	1.43180399620072e-05	5315	rwr	BC
NDC1	1.43177141336226e-05	5316	rwr	BC
NPAS2	1.43155686927978e-05	5317	rwr	BC
TEX28	1.43138487439477e-05	5318	rwr	BC
PTN	1.4310663624751e-05	5319	rwr	BC
BCKDHA	1.43104979066621e-05	5320	rwr	BC
SUSD5	1.430992756693e-05	5321	rwr	BC
GEMIN7	1.4305676932941e-05	5322	rwr	BC
RAB23	1.43035371255666e-05	5323	rwr	BC
IRF8	1.43031625609354e-05	5324	rwr	BC
ARFGAP3	1.43030305987262e-05	5325	rwr	BC
PUM3	1.42865524289312e-05	5326	rwr	BC
MSI2	1.42864509961198e-05	5327	rwr	BC
DDN	1.42764867812473e-05	5328	rwr	BC
ACP2	1.42674949841671e-05	5329	rwr	BC
MYCBP	1.42637069669478e-05	5330	rwr	BC
RFPL4B	1.42628169339395e-05	5331	rwr	BC
ADSL	1.42617818810566e-05	5332	rwr	BC
CALML5	1.42489564448361e-05	5333	rwr	BC
UPK3BL1	1.4228857815977e-05	5334	rwr	BC
EHBP1	1.42271833004589e-05	5335	rwr	BC
PAK1IP1	1.42250797726569e-05	5336	rwr	BC
WIPF3	1.42206929369551e-05	5337	rwr	BC
MAPK12	1.42206733436339e-05	5338	rwr	BC
MRPL20	1.4215287405534e-05	5339	rwr	BC
AAGAB	1.42096547374289e-05	5340	rwr	BC
FAM162A	1.42087486303184e-05	5341	rwr	BC
BOD1	1.42021292967127e-05	5342	rwr	BC
LMTK2	1.41950231786971e-05	5343	rwr	BC
XPOT	1.41949178833399e-05	5344	rwr	BC
VAT1	1.41896419770828e-05	5345	rwr	BC
MOB3C	1.41823674836685e-05	5346	rwr	BC
NOMO1	1.41792044629402e-05	5347	rwr	BC
PECR	1.41752352099105e-05	5348	rwr	BC
VPS33B	1.4160345849511e-05	5349	rwr	BC
GRIPAP1	1.41596241768157e-05	5350	rwr	BC
CREB3L1	1.41576835794273e-05	5351	rwr	BC
PGD	1.41526957076157e-05	5352	rwr	BC
DGKD	1.41508144182438e-05	5353	rwr	BC
XPNPEP3	1.41326140400863e-05	5354	rwr	BC
HAUS2	1.41316435059554e-05	5355	rwr	BC
MRPS6	1.41236928207343e-05	5356	rwr	BC
CHMP1B	1.4119798593857e-05	5357	rwr	BC
BFSP2	1.41134014602919e-05	5358	rwr	BC
ALS2	1.41061807656731e-05	5359	rwr	BC
HSF2BP	1.4095311626628e-05	5360	rwr	BC
NOM1	1.40925517035584e-05	5361	rwr	BC
HAUS7	1.40885031013673e-05	5362	rwr	BC
MPP2	1.40875838011284e-05	5363	rwr	BC
PPP1R2	1.40755944069264e-05	5364	rwr	BC
CHST8	1.40633012276517e-05	5365	rwr	BC
EVPL	1.40612324865272e-05	5366	rwr	BC
NUP37	1.40601724292328e-05	5367	rwr	BC
MAP4K2	1.40575973267389e-05	5368	rwr	BC
LIN7B	1.40570747693443e-05	5369	rwr	BC
GPC4	1.40552784567837e-05	5370	rwr	BC
FAM98B	1.40540332993465e-05	5371	rwr	BC
DCTN3	1.40298089247386e-05	5372	rwr	BC
TFDP3	1.40272864261821e-05	5373	rwr	BC
NCAPH2	1.40246453185382e-05	5374	rwr	BC
CARS2	1.40112466435405e-05	5375	rwr	BC
CCNL2	1.40007412160711e-05	5376	rwr	BC
ZSCAN32	1.39986528781775e-05	5377	rwr	BC
EYA2	1.39954458276613e-05	5378	rwr	BC
NOL7	1.3991099708136e-05	5379	rwr	BC
ENG	1.39870976369018e-05	5380	rwr	BC
CHTF8	1.39867007556799e-05	5381	rwr	BC
PARN	1.39865271881229e-05	5382	rwr	BC
SLC20A2	1.39802272556281e-05	5383	rwr	BC
SH3BP5	1.3975901719374e-05	5384	rwr	BC
ARL6IP1	1.39702660060764e-05	5385	rwr	BC
LRBA	1.39688135508859e-05	5386	rwr	BC
SYP	1.39632602956078e-05	5387	rwr	BC
LSM8	1.39619940893297e-05	5388	rwr	BC
MAZ	1.39586354755918e-05	5389	rwr	BC
CD37	1.39543289004687e-05	5390	rwr	BC
CHMP4C	1.39515772421572e-05	5391	rwr	BC
PLD6	1.39514929478271e-05	5392	rwr	BC
AXIN2	1.39415106940193e-05	5393	rwr	BC
ATG9B	1.39399050373552e-05	5394	rwr	BC
PPP3CC	1.39137545611314e-05	5395	rwr	BC
BRI3BP	1.39118721900851e-05	5396	rwr	BC
TMEM59	1.3902392305415e-05	5397	rwr	BC
HUS1B	1.39017941879985e-05	5398	rwr	BC
TTLL12	1.38962805194698e-05	5399	rwr	BC
LPCAT1	1.38809466110438e-05	5400	rwr	BC
HAO2	1.38777107548662e-05	5401	rwr	BC
PREB	1.3873423642933e-05	5402	rwr	BC
PARS2	1.38734065135165e-05	5403	rwr	BC
PRXL2A	1.38725634886906e-05	5404	rwr	BC
MTM1	1.38716425267838e-05	5405	rwr	BC
ARHGEF26	1.38714468933417e-05	5406	rwr	BC
MTHFR	1.38699444577615e-05	5407	rwr	BC
SCNM1	1.38626118795369e-05	5408	rwr	BC
ZNF428	1.38616857341057e-05	5409	rwr	BC
ARHGAP22	1.38487890527173e-05	5410	rwr	BC
POC5	1.38477290707388e-05	5411	rwr	BC
HBS1L	1.38329769120749e-05	5412	rwr	BC
SSBP4	1.3819382759109e-05	5413	rwr	BC
FNTA	1.37927351063648e-05	5414	rwr	BC
RABL3	1.37873918063235e-05	5415	rwr	BC
RASL10B	1.37852064084311e-05	5416	rwr	BC
ENKD1	1.37735443271912e-05	5417	rwr	BC
DNTTIP2	1.37728822829074e-05	5418	rwr	BC
EDNRA	1.37579653398047e-05	5419	rwr	BC
GOLT1B	1.37563486681759e-05	5420	rwr	BC
FBXL18	1.37550655872735e-05	5421	rwr	BC
FAM131B	1.37459234235401e-05	5422	rwr	BC
MRPL53	1.37404444847502e-05	5423	rwr	BC
RTN1	1.37345934349705e-05	5424	rwr	BC
MIDEAS	1.37328387499695e-05	5425	rwr	BC
GGH	1.37308398225571e-05	5426	rwr	BC
JCHAIN	1.37246378120536e-05	5427	rwr	BC
PSMG4	1.37236561211851e-05	5428	rwr	BC
ACTN3	1.37203867397865e-05	5429	rwr	BC
COLEC12	1.37092799731671e-05	5430	rwr	BC
APOOL	1.37069964824537e-05	5431	rwr	BC
ZBTB9	1.37049644809827e-05	5432	rwr	BC
ZDHHC11	1.36935804797734e-05	5433	rwr	BC
PTCD1	1.36873599094794e-05	5434	rwr	BC
MRPL52	1.36872704842693e-05	5435	rwr	BC
TTLL1	1.36713739537937e-05	5436	rwr	BC
GOLGA4	1.36644023761205e-05	5437	rwr	BC
PRAME	1.36481733485795e-05	5438	rwr	BC
DXO	1.36476553749537e-05	5439	rwr	BC
SNX24	1.36361308612095e-05	5440	rwr	BC
ZNF618	1.36361308612095e-05	5441	rwr	BC
TSR3	1.36353093041379e-05	5442	rwr	BC
OSGEP	1.36333790083351e-05	5443	rwr	BC
NXT1	1.36317121117924e-05	5444	rwr	BC
POLR3G	1.36305929304761e-05	5445	rwr	BC
SLC4A2	1.3624516756576e-05	5446	rwr	BC
PDK2	1.36167268676724e-05	5447	rwr	BC
SPINK2	1.36142347028911e-05	5448	rwr	BC
PARD6G	1.36064710448468e-05	5449	rwr	BC
RGPD8	1.3600791807464e-05	5450	rwr	BC
GSTT1	1.35914230962217e-05	5451	rwr	BC
ZCCHC7	1.35891293126915e-05	5452	rwr	BC
CTLA4	1.35832827141521e-05	5453	rwr	BC
RPF1	1.35802403959071e-05	5454	rwr	BC
ZMYM1	1.35758427914243e-05	5455	rwr	BC
CHMP4A	1.35680470795836e-05	5456	rwr	BC
PPP1R3A	1.35668031205832e-05	5457	rwr	BC
