Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	MAPK Family Signaling Cascades R-HSA-5683057	1/318	5.517381e-01	6.211151e-01	0	0	1.263954e+00	7.516505e-01	CNKSR1
Reactome_2022	Cellular Responses To Stimuli R-HSA-8953897	2/736	5.538606e-01	6.211151e-01	0	0	1.090827e+00	6.445065e-01	TATDN2;WTIP
Reactome_2022	M Phase R-HSA-68886	1/380	6.172323e-01	6.872729e-01	0	0	1.053847e+00	5.084916e-01	PDS5B
Reactome_2022	Metabolism Of Proteins R-HSA-392499	4/1890	7.079126e-01	7.826921e-01	0	0	8.328646e-01	2.877003e-01	RNF168;RAD52;USP44;USP22
Reactome_2022	Signaling By Receptor Tyrosine Kinases R-HSA-9006934	1/496	7.155483e-01	7.856020e-01	0	0	8.021027e-01	2.684687e-01	RNASEH2A
Reactome_2022	Cell Cycle, Mitotic R-HSA-69278	1/523	7.346069e-01	8.009256e-01	0	0	7.595590e-01	2.342629e-01	PDS5B
Reactome_2022	Signal Transduction R-HSA-162582	5/2465	7.543900e-01	8.140194e-01	0	0	7.899729e-01	2.226505e-01	ARL4C;CNKSR1;RNASEH2A;MYH14;RGS12
Reactome_2022	Developmental Biology R-HSA-1266738	2/1073	7.569862e-01	8.140194e-01	0	0	7.344771e-01	2.044859e-01	EFNB3;MYH14
Reactome_2022	GPCR Downstream Signaling R-HSA-388396	1/619	7.927662e-01	8.466959e-01	0	0	6.383990e-01	1.482534e-01	RGS12
Reactome_2022	Signaling By Rho GTPases R-HSA-194315	1/644	8.057340e-01	8.498649e-01	0	0	6.127845e-01	1.323625e-01	MYH14
Reactome_2022	Generic Transcription Pathway R-HSA-212436	2/1190	8.065597e-01	8.498649e-01	0	0	6.580387e-01	1.414634e-01	RNASEH2A;RAD51
Reactome_2022	Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542	1/660	8.136124e-01	8.515810e-01	0	0	5.974110e-01	1.232287e-01	MYH14
Reactome_2022	Signaling By GPCR R-HSA-372790	1/689	8.271017e-01	8.599667e-01	0	0	5.713692e-01	1.084616e-01	RGS12
Reactome_2022	Metabolism Of Lipids R-HSA-556833	1/732	8.453595e-01	8.708786e-01	0	0	5.365588e-01	9.013829e-02	STARD7
Reactome_2022	RNA Polymerase II Transcription R-HSA-73857	2/1312	8.486906e-01	8.708786e-01	0	0	5.928753e-01	9.726748e-02	RNASEH2A;RAD51
Reactome_2022	Immune System R-HSA-168256	3/1943	8.761798e-01	8.932482e-01	0	0	5.925642e-01	7.832749e-02	RNASEH2A;NKIRAS1;PTPN9
Reactome_2022	Gene Expression (Transcription) R-HSA-74160	2/1449	8.861363e-01	8.975703e-01	0	0	5.327977e-01	6.440699e-02	RNASEH2A;RAD51
Reactome_2022	Innate Immune System R-HSA-168249	1/1035	9.300644e-01	9.360264e-01	0	0	3.733470e-01	2.706819e-02	NKIRAS1
Reactome_2022	Metabolism R-HSA-1430728	2/2049	9.699755e-01	9.699755e-01	0	0	3.644154e-01	1.110899e-02	STARD7;NDUFAF5
