Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	Axon Guidance R-HSA-422475	4/519	3.677113e-03	1.366342e-02	0	0	7.197411e+00	4.034600e+01	PIK3CA;ERBB2;PIK3R3;PIP5K1C
Reactome_2022	Extra-nuclear Estrogen Signaling R-HSA-9009391	2/73	3.733610e-03	1.366342e-02	0	0	2.437722e+01	1.362779e+02	PIK3CA;PIK3R3
Reactome_2022	Nervous System Development R-HSA-9675108	4/545	4.376782e-03	1.568347e-02	0	0	6.842355e+00	3.716385e+01	PIK3CA;ERBB2;PIK3R3;PIP5K1C
Reactome_2022	Signaling By FGFR R-HSA-190236	2/86	5.141394e-03	1.804734e-02	0	0	2.059110e+01	1.085240e+02	PIK3CA;FLRT1
Reactome_2022	RAC2 GTPase Cycle R-HSA-9013404	2/87	5.258354e-03	1.808874e-02	0	0	2.034783e+01	1.067841e+02	PIK3CA;PIK3R3
Reactome_2022	MET Interacts With TNS Proteins R-HSA-8875513	1/5	6.234939e-03	2.062326e-02	0	0	2.080312e+02	1.056297e+03	TNS3
Reactome_2022	GRB7 Events In ERBB2 Signaling R-HSA-1306955	1/5	6.234939e-03	2.062326e-02	0	0	2.080312e+02	1.056297e+03	ERBB2
Reactome_2022	Activated NTRK2 Signals Thru PI3K R-HSA-9028335	1/6	7.477447e-03	2.338402e-02	0	0	1.664167e+02	8.147533e+02	PIK3CA
Reactome_2022	Activated NTRK3 Signals Thru PI3K R-HSA-9603381	1/6	7.477447e-03	2.338402e-02	0	0	1.664167e+02	8.147533e+02	PIK3CA
Reactome_2022	MET Activates PI3K/AKT Signaling R-HSA-8851907	1/6	7.477447e-03	2.338402e-02	0	0	1.664167e+02	8.147533e+02	PIK3CA
Reactome_2022	Phosphate Bond Hydrolysis By NUDT Proteins R-HSA-2393930	1/7	8.718464e-03	2.677814e-02	0	0	1.386736e+02	6.576336e+02	NUDT5
Reactome_2022	Cytokine Signaling In Immune System R-HSA-1280215	4/702	1.058205e-02	3.193180e-02	0	0	5.260472e+00	2.392776e+01	CSF1R;PIK3CA;IL20RA;PIK3R3
Reactome_2022	PI3K/AKT Activation R-HSA-198203	1/9	1.119603e-02	3.320203e-02	0	0	1.039948e+02	4.671650e+02	PIK3CA
Reactome_2022	Cell Surface Interactions At Vascular Wall R-HSA-202733	2/134	1.208468e-02	3.394293e-02	0	0	1.307181e+01	5.772270e+01	PIK3CA;TEK
Reactome_2022	PI3K Events In ERBB4 Signaling R-HSA-1250342	1/10	1.243259e-02	3.394293e-02	0	0	9.243519e+01	4.055533e+02	PIK3CA
Reactome_2022	Constitutive Signaling By Overexpressed ERBB2 R-HSA-9634285	1/10	1.243259e-02	3.394293e-02	0	0	9.243519e+01	4.055533e+02	ERBB2
Reactome_2022	Signaling By FGFR4 In Disease R-HSA-5655291	1/10	1.243259e-02	3.394293e-02	0	0	9.243519e+01	4.055533e+02	PIK3CA
Reactome_2022	Zinc Influx Into Cells By SLC39 Gene Family R-HSA-442380	1/10	1.243259e-02	3.394293e-02	0	0	9.243519e+01	4.055533e+02	SLC39A7
Reactome_2022	Erythropoietin Activates Phosphoinositide-3-kinase (PI3K) R-HSA-9027276	1/12	1.490124e-02	4.004709e-02	0	0	7.562121e+01	3.180863e+02	PIK3CA
Reactome_2022	TFAP2 (AP-2) Family Regulates Transcription Of Growth Factors And Their Receptors R-HSA-8866910	1/13	1.613335e-02	4.141696e-02	0	0	6.931597e+01	2.860578e+02	ERBB2
Reactome_2022	Downregulation Of ERBB2:ERBB3 Signaling R-HSA-1358803	1/13	1.613335e-02	4.141696e-02	0	0	6.931597e+01	2.860578e+02	ERBB2
Reactome_2022	ERBB2 Activates PTK6 Signaling R-HSA-8847993	1/13	1.613335e-02	4.141696e-02	0	0	6.931597e+01	2.860578e+02	ERBB2
Reactome_2022	RHO GTPase Cycle R-HSA-9012999	3/441	1.708607e-02	4.206485e-02	0	0	6.082503e+00	2.475270e+01	PIK3CA;PIK3R3;PKP4
Reactome_2022	Constitutive Signaling By EGFRvIII R-HSA-5637810	1/14	1.736398e-02	4.206485e-02	0	0	6.398077e+01	2.593369e+02	PIK3CA
Reactome_2022	Role Of LAT2/NTAL/LAB On Calcium Mobilization R-HSA-2730905	1/14	1.736398e-02	4.206485e-02	0	0	6.398077e+01	2.593369e+02	PIK3CA
Reactome_2022	SEMA3A-Plexin Repulsion Signaling By Inhibiting Integrin Adhesion R-HSA-399955	1/14	1.736398e-02	4.206485e-02	0	0	6.398077e+01	2.593369e+02	PIP5K1C
Reactome_2022	GRB2 Events In ERBB2 Signaling R-HSA-1963640	1/15	1.859313e-02	4.321646e-02	0	0	5.940774e+01	2.367377e+02	ERBB2
Reactome_2022	ERBB2 Regulates Cell Motility R-HSA-6785631	1/15	1.859313e-02	4.321646e-02	0	0	5.940774e+01	2.367377e+02	ERBB2
Reactome_2022	Signaling By FLT3 ITD And TKD Mutants R-HSA-9703648	1/15	1.859313e-02	4.321646e-02	0	0	5.940774e+01	2.367377e+02	PIK3CA
Reactome_2022	Signaling By NTRK3 (TRKC) R-HSA-9034015	1/16	1.982080e-02	4.525106e-02	0	0	5.544444e+01	2.173990e+02	PIK3CA
Reactome_2022	RAC1 GTPase Cycle R-HSA-9013149	2/178	2.066103e-02	4.525106e-02	0	0	9.782115e+00	3.794977e+01	PIK3CA;PIK3R3
Reactome_2022	GAB1 Signalosome R-HSA-180292	1/17	2.104700e-02	4.525106e-02	0	0	5.197656e+01	2.006814e+02	PIK3CA
Reactome_2022	Purine Catabolism R-HSA-74259	1/17	2.104700e-02	4.525106e-02	0	0	5.197656e+01	2.006814e+02	NUDT5
Reactome_2022	Zinc Transporters R-HSA-435354	1/17	2.104700e-02	4.525106e-02	0	0	5.197656e+01	2.006814e+02	SLC39A7
Reactome_2022	Signaling By Cytosolic FGFR1 Fusion Mutants R-HSA-1839117	1/17	2.104700e-02	4.525106e-02	0	0	5.197656e+01	2.006814e+02	PIK3CA
Reactome_2022	PI-3K cascade:FGFR3 R-HSA-5654710	1/18	2.227173e-02	4.615346e-02	0	0	4.891667e+01	1.861004e+02	PIK3CA
Reactome_2022	Constitutive Signaling By Ligand-Responsive EGFR Cancer Variants R-HSA-1236382	1/18	2.227173e-02	4.615346e-02	0	0	4.891667e+01	1.861004e+02	PIK3CA
Reactome_2022	Signaling By FLT3 Fusion Proteins R-HSA-9703465	1/18	2.227173e-02	4.615346e-02	0	0	4.891667e+01	1.861004e+02	PIK3CA
Reactome_2022	ESR-mediated Signaling R-HSA-8939211	2/188	2.288041e-02	4.685036e-02	0	0	9.251519e+00	3.494738e+01	PIK3CA;PIK3R3
Reactome_2022	PI-3K cascade:FGFR4 R-HSA-5654720	1/20	2.471677e-02	4.943355e-02	0	0	4.376316e+01	1.619356e+02	PIK3CA
Reactome_2022	Sema4D Induced Cell Migration And Growth-Cone Collapse R-HSA-416572	1/20	2.471677e-02	4.943355e-02	0	0	4.376316e+01	1.619356e+02	ERBB2
Reactome_2022	PI-3K cascade:FGFR1 R-HSA-5654689	1/21	2.593709e-02	4.956867e-02	0	0	4.157292e+01	1.518277e+02	PIK3CA
Reactome_2022	SHC1 Events In ERBB2 Signaling R-HSA-1250196	1/21	2.593709e-02	4.956867e-02	0	0	4.157292e+01	1.518277e+02	ERBB2
Reactome_2022	Signaling By ERBB2 TMD/JMD Mutants R-HSA-9665686	1/21	2.593709e-02	4.956867e-02	0	0	4.157292e+01	1.518277e+02	ERBB2
Reactome_2022	Signaling By FGFR3 In Disease R-HSA-5655332	1/21	2.593709e-02	4.956867e-02	0	0	4.157292e+01	1.518277e+02	PIK3CA
Reactome_2022	Nephrin Family Interactions R-HSA-373753	1/22	2.715595e-02	5.132773e-02	0	0	3.959127e+01	1.427724e+02	PIK3CA
Reactome_2022	PI-3K cascade:FGFR2 R-HSA-5654695	1/23	2.837334e-02	5.193218e-02	0	0	3.778977e+01	1.346187e+02	PIK3CA
Reactome_2022	Signaling By NTRK2 (TRKB) R-HSA-9006115	1/23	2.837334e-02	5.193218e-02	0	0	3.778977e+01	1.346187e+02	PIK3CA
Reactome_2022	Other Interleukin Signaling R-HSA-449836	1/24	2.958927e-02	5.193218e-02	0	0	3.614493e+01	1.272426e+02	CSF1R
Reactome_2022	Sema4D In Semaphorin Signaling R-HSA-400685	1/24	2.958927e-02	5.193218e-02	0	0	3.614493e+01	1.272426e+02	ERBB2
Reactome_2022	Downstream Signaling Of Activated FGFR3 R-HSA-5654708	1/24	2.958927e-02	5.193218e-02	0	0	3.614493e+01	1.272426e+02	PIK3CA
Reactome_2022	Signaling By EGFR In Cancer R-HSA-1643713	1/24	2.958927e-02	5.193218e-02	0	0	3.614493e+01	1.272426e+02	PIK3CA
Reactome_2022	Signaling By Erythropoietin R-HSA-9006335	1/24	2.958927e-02	5.193218e-02	0	0	3.614493e+01	1.272426e+02	PIK3CA
Reactome_2022	Interleukin-7 Signaling R-HSA-1266695	1/25	3.080373e-02	5.295076e-02	0	0	3.463715e+01	1.205414e+02	PIK3R3
Reactome_2022	Role Of Phospholipids In Phagocytosis R-HSA-2029485	1/26	3.201674e-02	5.295076e-02	0	0	3.325000e+01	1.144298e+02	PIK3CA
Reactome_2022	Metal Ion SLC Transporters R-HSA-425410	1/26	3.201674e-02	5.295076e-02	0	0	3.325000e+01	1.144298e+02	SLC39A7
Reactome_2022	Downstream Signaling Of Activated FGFR4 R-HSA-5654716	1/26	3.201674e-02	5.295076e-02	0	0	3.325000e+01	1.144298e+02	PIK3CA
Reactome_2022	Signaling By ALK R-HSA-201556	1/26	3.201674e-02	5.295076e-02	0	0	3.325000e+01	1.144298e+02	PIK3CA
Reactome_2022	Interleukin-20 Family Signaling R-HSA-8854691	1/26	3.201674e-02	5.295076e-02	0	0	3.325000e+01	1.144298e+02	IL20RA
Reactome_2022	FLT3 Signaling In Disease R-HSA-9682385	1/27	3.322829e-02	5.443110e-02	0	0	3.196955e+01	1.088357e+02	PIK3CA
Reactome_2022	Hemostasis R-HSA-109582	3/576	3.414890e-02	5.484632e-02	0	0	4.617325e+00	1.559282e+01	PIK3CA;PIK3R3;TEK
Reactome_2022	DAP12 Signaling R-HSA-2424491	1/28	3.443838e-02	5.484632e-02	0	0	3.078395e+01	1.036983e+02	PIK3CA
Reactome_2022	MET Promotes Cell Motility R-HSA-8875878	1/28	3.443838e-02	5.484632e-02	0	0	3.078395e+01	1.036983e+02	TNS3
Reactome_2022	Myogenesis R-HSA-525793	1/29	3.564703e-02	5.573898e-02	0	0	2.968304e+01	9.896590e+01	CTNNA2
Reactome_2022	Downstream Signaling Of Activated FGFR2 R-HSA-5654696	1/29	3.564703e-02	5.573898e-02	0	0	2.968304e+01	9.896590e+01	PIK3CA
Reactome_2022	FGFR1 Mutant Receptor Activation R-HSA-1839124	1/30	3.685421e-02	5.710743e-02	0	0	2.865805e+01	9.459406e+01	PIK3CA
Reactome_2022	Nuclear Signaling By ERBB4 R-HSA-1251985	1/32	3.926424e-02	6.029865e-02	0	0	2.680645e+01	8.678431e+01	ADAP1
Reactome_2022	Platelet Activation, Signaling And Aggregation R-HSA-76002	2/254	3.978593e-02	6.055911e-02	0	0	6.805728e+00	2.194331e+01	PIK3CA;PIK3R3
Reactome_2022	GPCR Downstream Signaling R-HSA-388396	3/619	4.093669e-02	6.176413e-02	0	0	4.285493e+00	1.369527e+01	RGS17;PIK3CA;PIK3R3
Reactome_2022	Signaling By Nuclear Receptors R-HSA-9006931	2/260	4.150317e-02	6.207431e-02	0	0	6.645433e+00	2.114567e+01	PIK3CA;PIK3R3
Reactome_2022	Nucleotide Catabolism R-HSA-8956319	1/35	4.286843e-02	6.356353e-02	0	0	2.443750e+01	7.696883e+01	NUDT5
Reactome_2022	Transcriptional Regulation By AP-2 (TFAP2) Family Of Transcription Factors R-HSA-8864260	1/36	4.406693e-02	6.423316e-02	0	0	2.373810e+01	7.411141e+01	ERBB2
Reactome_2022	Signaling By FGFR1 In Disease R-HSA-5655302	1/36	4.406693e-02	6.423316e-02	0	0	2.373810e+01	7.411141e+01	PIK3CA
Reactome_2022	Signaling By Rho GTPases R-HSA-194315	3/644	4.517895e-02	6.487840e-02	0	0	4.113034e+00	1.273858e+01	PIK3CA;PIK3R3;PKP4
Reactome_2022	FLT3 Signaling R-HSA-9607240	1/37	4.526400e-02	6.487840e-02	0	0	2.307755e+01	7.143062e+01	PIK3CA
Reactome_2022	Transcriptional Regulation By VENTX R-HSA-8853884	1/39	4.765382e-02	6.713141e-02	0	0	2.186075e+01	6.653957e+01	CSF1R
Reactome_2022	Signaling By FGFR3 R-HSA-5654741	1/39	4.765382e-02	6.713141e-02	0	0	2.186075e+01	6.653957e+01	PIK3CA
Reactome_2022	Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542	3/660	4.800676e-02	6.713141e-02	0	0	4.009548e+00	1.217464e+01	PIK3CA;PIK3R3;PKP4
Reactome_2022	Signaling By FGFR4 R-HSA-5654743	1/40	4.884658e-02	6.775493e-02	0	0	2.129915e+01	6.430363e+01	PIK3CA
Reactome_2022	Signaling By FGFR2 In Disease R-HSA-5655253	1/42	5.122779e-02	6.937937e-02	0	0	2.025813e+01	6.019649e+01	PIK3CA
Reactome_2022	RND1 GTPase Cycle R-HSA-9696273	1/42	5.122779e-02	6.937937e-02	0	0	2.025813e+01	6.019649e+01	PKP4
Reactome_2022	RND3 GTPase Cycle R-HSA-9696264	1/42	5.122779e-02	6.937937e-02	0	0	2.025813e+01	6.019649e+01	PKP4
Reactome_2022	DAP12 Interactions R-HSA-2172127	1/43	5.241625e-02	6.988833e-02	0	0	1.977480e+01	5.830677e+01	PIK3CA
Reactome_2022	RND2 GTPase Cycle R-HSA-9696270	1/43	5.241625e-02	6.988833e-02	0	0	1.977480e+01	5.830677e+01	PKP4
Reactome_2022	Signaling By GPCR R-HSA-372790	3/689	5.335372e-02	7.037987e-02	0	0	3.834283e+00	1.123756e+01	RGS17;PIK3CA;PIK3R3
Reactome_2022	PI3K Cascade R-HSA-109704	1/44	5.360328e-02	7.037987e-02	0	0	1.931395e+01	5.651543e+01	PIK3CA
Reactome_2022	G Alpha (Z) Signaling Events R-HSA-418597	1/47	5.715580e-02	7.391578e-02	0	0	1.805163e+01	5.166330e+01	RGS17
Reactome_2022	IRS-mediated Signaling R-HSA-112399	1/47	5.715580e-02	7.391578e-02	0	0	1.805163e+01	5.166330e+01	PIK3CA
Reactome_2022	Signaling By EGFR R-HSA-177929	1/49	5.951704e-02	7.639501e-02	0	0	1.729774e+01	4.880545e+01	PIK3CA
Reactome_2022	Metabolism Of Lipids R-HSA-556833	3/732	6.179791e-02	7.825064e-02	0	0	3.600075e+00	1.002220e+01	PIK3CA;PIK3R3;PIP5K1C
Reactome_2022	IRS-related Events Triggered By IGF1R R-HSA-2428928	1/51	6.187260e-02	7.825064e-02	0	0	1.660417e+01	4.620405e+01	PIK3CA
Reactome_2022	IGF1R Signaling Cascade R-HSA-2428924	1/52	6.304826e-02	7.858188e-02	0	0	1.627778e+01	4.498942e+01	PIK3CA
Reactome_2022	Signaling By Non-Receptor Tyrosine Kinases R-HSA-9006927	1/52	6.304826e-02	7.858188e-02	0	0	1.627778e+01	4.498942e+01	ERBB2
Reactome_2022	Insulin Receptor Signaling Cascade R-HSA-74751	1/53	6.422250e-02	7.890192e-02	0	0	1.596394e+01	4.382743e+01	PIK3CA
Reactome_2022	Signaling By Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) R-HSA-2404192	1/53	6.422250e-02	7.890192e-02	0	0	1.596394e+01	4.382743e+01	PIK3CA
Reactome_2022	Signaling By ALK Fusions And Activated Point Mutants R-HSA-9725370	1/55	6.656674e-02	8.120198e-02	0	0	1.537114e+01	4.164888e+01	PIK3CA
Reactome_2022	Signaling By FGFR In Disease R-HSA-1226099	1/61	7.356569e-02	8.910774e-02	0	0	1.382986e+01	3.609008e+01	PIK3CA
Reactome_2022	Signaling By FGFR2 R-HSA-5654738	1/72	8.626647e-02	1.037611e-01	0	0	1.168075e+01	2.862151e+01	PIK3CA
Reactome_2022	Formation Of Cornified Envelope R-HSA-6809371	1/74	8.855768e-02	1.054479e-01	0	0	1.135959e+01	2.753679e+01	PKP4
Reactome_2022	Immune System R-HSA-168256	5/1943	8.889506e-02	1.054479e-01	0	0	2.326754e+00	5.631441e+00	CSF1R;BPIFA1;PIK3CA;IL20RA;PIK3R3
Reactome_2022	Signaling By Insulin Receptor R-HSA-74752	1/77	9.198414e-02	1.083649e-01	0	0	1.090954e+01	2.603168e+01	PIK3CA
Reactome_2022	Transport Of Bile Salts And Organic Acids, Metal Ions And Amine Compounds R-HSA-425366	1/86	1.021895e-01	1.195687e-01	0	0	9.750000e+00	2.223903e+01	SLC39A7
Reactome_2022	Fcgamma Receptor (FCGR) Dependent Phagocytosis R-HSA-2029480	1/87	1.033166e-01	1.200707e-01	0	0	9.636143e+00	2.187363e+01	PIK3CA
Reactome_2022	Antimicrobial Peptides R-HSA-6803157	1/89	1.055668e-01	1.218623e-01	0	0	9.416193e+00	2.117148e+01	BPIFA1
Reactome_2022	VEGFA-VEGFR2 Pathway R-HSA-4420097	1/93	1.100508e-01	1.261916e-01	0	0	9.004982e+00	1.987231e+01	PIK3CA
Reactome_2022	Downstream TCR Signaling R-HSA-202424	1/94	1.111684e-01	1.266289e-01	0	0	8.907706e+00	1.956764e+01	PIK3CA
Reactome_2022	Metabolism Of Nucleotides R-HSA-15869	1/95	1.122847e-01	1.270590e-01	0	0	8.812500e+00	1.927045e+01	NUDT5
Reactome_2022	Signaling By VEGF R-HSA-194138	1/102	1.200611e-01	1.349706e-01	0	0	8.198845e+00	1.737954e+01	PIK3CA
Reactome_2022	Signaling By NTRK1 (TRKA) R-HSA-187037	1/114	1.332401e-01	1.488137e-01	0	0	7.323746e+00	1.476176e+01	PIK3CA
Reactome_2022	TCR Signaling R-HSA-202403	1/116	1.354181e-01	1.502705e-01	0	0	7.195652e+00	1.438690e+01	PIK3CA
Reactome_2022	Cell-Cell Communication R-HSA-1500931	1/120	1.397584e-01	1.540926e-01	0	0	6.952381e+00	1.368117e+01	PIK3CA
Reactome_2022	Fc Epsilon Receptor (FCERI) Signaling R-HSA-2454202	1/130	1.505177e-01	1.648984e-01	0	0	6.410207e+00	1.213884e+01	PIK3CA
Reactome_2022	Signaling By NTRKs R-HSA-166520	1/132	1.526540e-01	1.661803e-01	0	0	6.311705e+00	1.186336e+01	PIK3CA
Reactome_2022	Clathrin-mediated Endocytosis R-HSA-8856828	1/142	1.632584e-01	1.766066e-01	0	0	5.861111e+00	1.062280e+01	PIP5K1C
Reactome_2022	Disease R-HSA-1643685	4/1736	1.670190e-01	1.795454e-01	0	0	2.006269e+00	3.590514e+00	PDGFRA;PIK3CA;ERBB2;PIK3R3
Reactome_2022	Keratinization R-HSA-6805567	1/208	2.301185e-01	2.458408e-01	0	0	3.979066e+00	5.845889e+00	PKP4
Reactome_2022	Adaptive Immune System R-HSA-1280218	2/733	2.328149e-01	2.471862e-01	0	0	2.289181e+00	3.336507e+00	PIK3CA;PIK3R3
Reactome_2022	Metabolism R-HSA-1430728	4/2049	2.500033e-01	2.638072e-01	0	0	1.670043e+00	2.315149e+00	PIK3CA;PIK3R3;PIP5K1C;NUDT5
Reactome_2022	SLC-mediated Transmembrane Transport R-HSA-425407	1/247	2.671831e-01	2.802164e-01	0	0	3.341633e+00	4.410357e+00	SLC39A7
Reactome_2022	G Alpha (I) Signaling Events R-HSA-418594	1/312	3.251812e-01	3.389768e-01	0	0	2.634512e+00	2.959539e+00	RGS17
Reactome_2022	Innate Immune System R-HSA-168249	2/1035	3.737522e-01	3.872613e-01	0	0	1.594512e+00	1.569258e+00	BPIFA1;PIK3CA
Reactome_2022	Generic Transcription Pathway R-HSA-212436	2/1190	4.430864e-01	4.563524e-01	0	0	1.375128e+00	1.119341e+00	CSF1R;ERBB2
Reactome_2022	RNA Polymerase II Transcription R-HSA-73857	2/1312	4.949172e-01	5.067009e-01	0	0	1.238964e+00	8.714441e-01	CSF1R;ERBB2
Reactome_2022	Membrane Trafficking R-HSA-199991	1/599	5.326391e-01	5.420942e-01	0	0	1.350125e+00	8.504591e-01	PIP5K1C
Reactome_2022	Gene Expression (Transcription) R-HSA-74160	2/1449	5.496815e-01	5.561483e-01	0	0	1.113428e+00	6.662935e-01	CSF1R;ERBB2
Reactome_2022	Vesicle-mediated Transport R-HSA-5653656	1/637	5.550077e-01	5.582534e-01	0	0	1.266968e+00	7.459569e-01	PIP5K1C
Reactome_2022	Transport Of Small Molecules R-HSA-382551	1/706	5.930236e-01	5.930236e-01	0	0	1.138889e+00	5.950934e-01	SLC39A7
