Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,module,n_genes_in_module
Reactome_2022,Aberrant Regulation Of Mitotic Cell Cycle Due To RB1 Defects R-HSA-9687139,1/36,0.044066934781374,0.1078106246977422,0,0,23.73809523809524,74.11141474490151,CDK4,3,25
Reactome_2022,Regulation Of TP53 Degradation R-HSA-6804757,1/36,0.044066934781374,0.1078106246977422,0,0,23.73809523809524,74.11141474490151,ATM,3,25
Reactome_2022,Regulation Of TP53 Expression And Degradation R-HSA-6806003,1/37,0.0452640027356933,0.1078106246977422,0,0,23.077546296296298,71.43061833824453,ATM,3,25
Reactome_2022,HDR Thru Single Strand Annealing (SSA) R-HSA-5685938,1/37,0.0452640027356933,0.1078106246977422,0,0,23.077546296296298,71.43061833824453,ATM,3,25
Reactome_2022,Diseases Of Mitotic Cell Cycle R-HSA-9675126,1/38,0.0464596315903414,0.1086823524702629,0,0,22.4527027027027,68.91119481281235,CDK4,3,25
Reactome_2022,Presynaptic Phase Of Homologous DNA Pairing And Strand Exchange R-HSA-5693616,1/40,0.048846578661385,0.112261435169148,0,0,21.299145299145295,64.30363063192733,ATM,3,25
Reactome_2022,Defective Homologous Recombination Repair (HRR) Due To BRCA2 Loss Of Function R-HSA-9701190,1/41,0.0500379001782909,0.1130166366095882,0,0,20.765625,62.19251853785659,ATM,3,25
Reactome_2022,Activation Of Gene Expression By SREBF (SREBP) R-HSA-2426168,1/42,0.0512277892154369,0.1137430574105463,0,0,20.258130081300813,60.19648932344668,MBD4,3,25
Reactome_2022,Homologous DNA Pairing And Strand Exchange R-HSA-5693579,1/43,0.0524162474254504,0.1144421402122334,0,0,19.77480158730159,58.30676717854421,ATM,3,25
Reactome_2022,TP53 Regulates Transcription Of Cell Death Genes R-HSA-5633008,1/44,0.053603276456753,0.1151152330464697,0,0,19.313953488372093,56.51543006900448,ATM,3,25
Reactome_2022,Heme Signaling R-HSA-9707616,1/45,0.054788877942146,0.1157635969422763,0,0,18.87405303030303,54.81530943314256,MBD4,3,25
Reactome_2022,Cyclin D Associated Events In G1 R-HSA-69231,1/47,0.057155804891704,0.1163284709234752,0,0,18.05163043478261,51.66330275637264,CDK4,3,25
Reactome_2022,RMTs Methylate Histone Arginines R-HSA-3214858,1/49,0.0595170414020208,0.1163284709234752,0,0,17.297743055555557,48.80545398159523,CDK4,3,25
Reactome_2022,Cellular Responses To Stress R-HSA-2262752,3/722,0.0597799347338201,0.1163284709234752,0,0,3.6520419774939934,10.28811345533962,MBD4;CDK4;ATM,3,25
Reactome_2022,Disease R-HSA-1643685,5/1736,0.0603417081727702,0.1163284709234752,0,0,2.634893125361063,7.39807305042553,NTHL1;CDK4;LIG4;ATM;MLH1,3,25
Reactome_2022,Autodegradation Of E3 Ubiquitin Ligase COP1 R-HSA-349425,1/51,0.0618726005630431,0.1163284709234752,0,0,16.604166666666668,46.204046595553486,ATM,3,25
