Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	Tetrahydrobiopterin (BH4) Synthesis, Recycling, Salvage And Regulation R-HSA-1474151	1/10	1.539564e-02	7.162039e-02	0	0	7.392593e+01	3.085425e+02	AKT1
Reactome_2022	Vesicle-mediated Transport R-HSA-5653656	4/637	1.621209e-02	7.162039e-02	0	0	4.525423e+00	1.865378e+01	HIP1;DLC1;SYTL1;AKT1
Reactome_2022	Synthesis Of PIPs At Late Endosome Membrane R-HSA-1660517	1/11	1.692253e-02	7.162039e-02	0	0	6.653000e+01	2.713831e+02	PIK3C3
Reactome_2022	eNOS Activation R-HSA-203615	1/11	1.692253e-02	7.162039e-02	0	0	6.653000e+01	2.713831e+02	AKT1
Reactome_2022	Regulation Of PTEN mRNA Translation R-HSA-8943723	1/11	1.692253e-02	7.162039e-02	0	0	6.653000e+01	2.713831e+02	PTEN
Reactome_2022	Cell Surface Interactions At Vascular Wall R-HSA-202733	2/134	1.824857e-02	7.162039e-02	0	0	1.036416e+01	4.149466e+01	TNFRSF10B;TNFRSF10D
Reactome_2022	ALK Mutants Bind TKIs R-HSA-9700645	1/12	1.844714e-02	7.162039e-02	0	0	6.047879e+01	2.414825e+02	HIP1
Reactome_2022	Translation Of Replicase And Assembly Of Replication Transcription Complex R-HSA-9679504	1/12	1.844714e-02	7.162039e-02	0	0	6.047879e+01	2.414825e+02	PIK3C3
Reactome_2022	Regulation Of Localization Of FOXO Transcription Factors R-HSA-9614399	1/12	1.844714e-02	7.162039e-02	0	0	6.047879e+01	2.414825e+02	AKT1
Reactome_2022	Cytosolic Iron-Sulfur Cluster Assembly R-HSA-2564830	1/12	1.844714e-02	7.162039e-02	0	0	6.047879e+01	2.414825e+02	MMS19
Reactome_2022	Scavenging Of Heme From Plasma R-HSA-2168880	1/12	1.844714e-02	7.162039e-02	0	0	6.047879e+01	2.414825e+02	DLC1
Reactome_2022	PTEN Regulation R-HSA-6807070	2/139	1.954746e-02	7.162039e-02	0	0	9.983388e+00	3.928373e+01	PTEN;AKT1
Reactome_2022	TNFR1-induced Proapoptotic Signaling R-HSA-5357786	1/13	1.996945e-02	7.162039e-02	0	0	5.543611e+01	2.169521e+02	CASP8
Reactome_2022	IRF3-mediated Induction Of Type I IFN R-HSA-3270619	1/13	1.996945e-02	7.162039e-02	0	0	5.543611e+01	2.169521e+02	NLRC3
Reactome_2022	SARS-CoV-2 Targets Host Intracellular Signaling And Regulatory Pathways R-HSA-9755779	1/13	1.996945e-02	7.162039e-02	0	0	5.543611e+01	2.169521e+02	AKT1
Reactome_2022	Downregulation Of ERBB2:ERBB3 Signaling R-HSA-1358803	1/13	1.996945e-02	7.162039e-02	0	0	5.543611e+01	2.169521e+02	AKT1
Reactome_2022	C-type Lectin Receptors (CLRs) R-HSA-5621481	2/141	2.007768e-02	7.162039e-02	0	0	9.838750e+00	3.845127e+01	PYCARD;CASP8
Reactome_2022	AKT Phosphorylates Targets In Cytosol R-HSA-198323	1/14	2.148948e-02	7.443457e-02	0	0	5.116923e+01	1.964997e+02	AKT1
Reactome_2022	Regulation Of TP53 Activity Thru Association With Co-factors R-HSA-6804759	1/14	2.148948e-02	7.443457e-02	0	0	5.116923e+01	1.964997e+02	AKT1
Reactome_2022	Activation Of BAD And Translocation To Mitochondria R-HSA-111447	1/15	2.300723e-02	7.715064e-02	0	0	4.751190e+01	1.792124e+02	AKT1
Reactome_2022	Metabolism Of Nitric Oxide: NOS3 Activation And Regulation R-HSA-202131	1/15	2.300723e-02	7.715064e-02	0	0	4.751190e+01	1.792124e+02	AKT1
Reactome_2022	FOXO-mediated Transcription Of Cell Death Genes R-HSA-9614657	1/16	2.452270e-02	7.715064e-02	0	0	4.434222e+01	1.644279e+02	STK11
Reactome_2022	Synthesis Of PIPs At Early Endosome Membrane R-HSA-1660516	1/16	2.452270e-02	7.715064e-02	0	0	4.434222e+01	1.644279e+02	PIK3C3
Reactome_2022	NLRP3 Inflammasome R-HSA-844456	1/16	2.452270e-02	7.715064e-02	0	0	4.434222e+01	1.644279e+02	PYCARD
Reactome_2022	STING Mediated Induction Of Host Immune Responses R-HSA-1834941	1/16	2.452270e-02	7.715064e-02	0	0	4.434222e+01	1.644279e+02	NLRC3
Reactome_2022	Regulation Of TP53 Activity R-HSA-5633007	2/157	2.453326e-02	7.715064e-02	0	0	8.816018e+00	3.268737e+01	STK11;AKT1
Reactome_2022	Toll-like Receptor Cascades R-HSA-168898	2/162	2.600161e-02	7.778223e-02	0	0	8.538362e+00	3.116158e+01	CASP8;PIK3C3
Reactome_2022	Synthesis Of PIPs At Golgi Membrane R-HSA-1660514	1/17	2.603589e-02	7.778223e-02	0	0	4.156875e+01	1.516544e+02	PIK3C3
Reactome_2022	Butyrate Response Factor 1 Binds And Destabilizes mRNA R-HSA-450385	1/17	2.603589e-02	7.778223e-02	0	0	4.156875e+01	1.516544e+02	AKT1
Reactome_2022	KSRP (KHSRP) Binds And Destabilizes mRNA R-HSA-450604	1/17	2.603589e-02	7.778223e-02	0	0	4.156875e+01	1.516544e+02	AKT1
Reactome_2022	Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202	3/424	2.741461e-02	8.028889e-02	0	0	4.974890e+00	1.789308e+01	HIP1;PTEN;AKT1
Reactome_2022	Regulation Of NF-kappa B Signaling R-HSA-9758274	1/18	2.754681e-02	8.028889e-02	0	0	3.912157e+01	1.405195e+02	CASP8
Reactome_2022	Metabolism Of Cofactors R-HSA-8978934	1/19	2.905547e-02	8.366575e-02	0	0	3.694630e+01	1.307363e+02	AKT1
Reactome_2022	Regulation Of Gene Expression In Beta Cells R-HSA-210745	1/20	3.056186e-02	8.695577e-02	0	0	3.500000e+01	1.220801e+02	AKT1
Reactome_2022	Branched-chain Amino Acid Catabolism R-HSA-70895	1/21	3.206599e-02	8.808932e-02	0	0	3.324833e+01	1.143729e+02	IVD
Reactome_2022	CTLA4 Inhibitory Signaling R-HSA-389513	1/21	3.206599e-02	8.808932e-02	0	0	3.324833e+01	1.143729e+02	AKT1
Reactome_2022	Inflammasomes R-HSA-622312	1/21	3.206599e-02	8.808932e-02	0	0	3.324833e+01	1.143729e+02	PYCARD
Reactome_2022	Metabolism R-HSA-1430728	7/2049	3.419227e-02	9.286311e-02	0	0	2.560582e+00	8.643899e+00	STK11;IVD;PTEN;AKT1;MMS19;PIK3C3;ENO2
Reactome_2022	CD28 Dependent PI3K/Akt Signaling R-HSA-389357	1/23	3.506747e-02	9.360794e-02	0	0	3.022273e+01	1.012607e+02	AKT1
Reactome_2022	Neutrophil Degranulation R-HSA-6798695	3/468	3.524985e-02	9.360794e-02	0	0	4.494009e+00	1.503378e+01	PYCARD;CAB39;DLC1
Reactome_2022	RHO GTPases Activate NADPH Oxidases R-HSA-5668599	1/24	3.656484e-02	9.479888e-02	0	0	2.890725e+01	9.564449e+01	PIK3C3
Reactome_2022	Estrogen-dependent Nuclear Events Downstream Of ESR-membrane Signaling R-HSA-9634638	1/24	3.656484e-02	9.479888e-02	0	0	2.890725e+01	9.564449e+01	AKT1
Reactome_2022	SARS-CoV-2-host Interactions R-HSA-9705683	2/196	3.688827e-02	9.479888e-02	0	0	7.029861e+00	2.319757e+01	AKT1;PIK3C3
Reactome_2022	G Beta:Gamma Signaling Thru PI3Kgamma R-HSA-392451	1/25	3.805995e-02	9.548610e-02	0	0	2.770139e+01	9.054456e+01	AKT1
Reactome_2022	Cell Recruitment (Pro-Inflammatory Response) R-HSA-9664424	1/25	3.805995e-02	9.548610e-02	0	0	2.770139e+01	9.054456e+01	PYCARD
Reactome_2022	Synthesis Of IP3 And IP4 In Cytosol R-HSA-1855204	1/26	3.955282e-02	9.548610e-02	0	0	2.659200e+01	8.589531e+01	PTEN
Reactome_2022	Attenuation Phase R-HSA-3371568	1/26	3.955282e-02	9.548610e-02	0	0	2.659200e+01	8.589531e+01	DEDD2
Reactome_2022	HDMs Demethylate Histones R-HSA-3214842	1/26	3.955282e-02	9.548610e-02	0	0	2.659200e+01	8.589531e+01	KDM4A
Reactome_2022	Constitutive Signaling By AKT1 E17K In Cancer R-HSA-5674400	1/26	3.955282e-02	9.548610e-02	0	0	2.659200e+01	8.589531e+01	AKT1
Reactome_2022	VEGFR2 Mediated Vascular Permeability R-HSA-5218920	1/27	4.104345e-02	9.626681e-02	0	0	2.556795e+01	8.164163e+01	AKT1
Reactome_2022	Integrin Signaling R-HSA-354192	1/27	4.104345e-02	9.626681e-02	0	0	2.556795e+01	8.164163e+01	AKT1
Reactome_2022	Phospholipid Metabolism R-HSA-1483257	2/208	4.108458e-02	9.626681e-02	0	0	6.616337e+00	2.112016e+01	PTEN;PIK3C3
Reactome_2022	Antigen Presentation: Folding, Assembly, Peptide Loading Of Class I MHC R-HSA-983170	1/28	4.253183e-02	9.869037e-02	0	0	2.461975e+01	7.773693e+01	PIK3C3
Reactome_2022	HSF1 Activation R-HSA-3371511	1/29	4.401799e-02	9.924810e-02	0	0	2.373929e+01	7.414151e+01	DEDD2
Reactome_2022	Regulation Of TP53 Activity Thru Acetylation R-HSA-6804758	1/29	4.401799e-02	9.924810e-02	0	0	2.373929e+01	7.414151e+01	AKT1
Reactome_2022	Downregulation Of ERBB2 Signaling R-HSA-8863795	1/29	4.401799e-02	9.924810e-02	0	0	2.373929e+01	7.414151e+01	AKT1
Reactome_2022	Activation Of BH3-only Proteins R-HSA-114452	1/30	4.550191e-02	1.016351e-01	0	0	2.291954e+01	7.082140e+01	AKT1
Reactome_2022	Disease R-HSA-1643685	6/1736	4.754852e-02	1.052231e-01	0	0	2.530266e+00	7.707201e+00	PYCARD;HIP1;CASP8;PTEN;AKT1;PIK3C3
Reactome_2022	G-protein Beta:Gamma Signaling R-HSA-397795	1/32	4.846306e-02	1.052970e-01	0	0	2.143871e+01	6.489397e+01	AKT1
Reactome_2022	Gluconeogenesis R-HSA-70263	1/32	4.846306e-02	1.052970e-01	0	0	2.143871e+01	6.489397e+01	ENO2
Reactome_2022	NOD1/2 Signaling Pathway R-HSA-168638	1/33	4.994030e-02	1.075291e-01	0	0	2.076771e+01	6.223930e+01	CASP8
Reactome_2022	CD28 Co-Stimulation R-HSA-389356	1/34	5.141533e-02	1.097166e-01	0	0	2.013737e+01	5.976408e+01	AKT1
Reactome_2022	Regulation Of TNFR1 Signaling R-HSA-5357905	1/35	5.288813e-02	1.110405e-01	0	0	1.954412e+01	5.745142e+01	CASP8
Reactome_2022	Platelet Aggregation (Plug Formation) R-HSA-76009	1/36	5.435873e-02	1.110405e-01	0	0	1.898476e+01	5.528648e+01	AKT1
Reactome_2022	HSF1-dependent Transactivation R-HSA-3371571	1/36	5.435873e-02	1.110405e-01	0	0	1.898476e+01	5.528648e+01	DEDD2
Reactome_2022	Regulation Of TP53 Degradation R-HSA-6804757	1/36	5.435873e-02	1.110405e-01	0	0	1.898476e+01	5.528648e+01	AKT1
Reactome_2022	NR1H3 And NR1H2 Regulate Gene Expression Linked To Cholesterol Transport And Efflux R-HSA-9029569	1/36	5.435873e-02	1.110405e-01	0	0	1.898476e+01	5.528648e+01	KDM4A
Reactome_2022	FLT3 Signaling R-HSA-9607240	1/37	5.582711e-02	1.111890e-01	0	0	1.845648e+01	5.325610e+01	AKT1
Reactome_2022	Regulation Of TP53 Expression And Degradation R-HSA-6806003	1/37	5.582711e-02	1.111890e-01	0	0	1.845648e+01	5.325610e+01	AKT1
Reactome_2022	Early SARS-CoV-2 Infection Events R-HSA-9772572	1/37	5.582711e-02	1.111890e-01	0	0	1.845648e+01	5.325610e+01	PIK3C3
Reactome_2022	Ovarian Tumor Domain Proteases R-HSA-5689896	1/39	5.875726e-02	1.153254e-01	0	0	1.748333e+01	4.955372e+01	PTEN
Reactome_2022	Hemostasis R-HSA-109582	3/576	5.886905e-02	1.153254e-01	0	0	3.626776e+00	1.027263e+01	AKT1;TNFRSF10B;TNFRSF10D
Reactome_2022	Signaling By Nuclear Receptors R-HSA-9006931	2/260	6.116774e-02	1.179295e-01	0	0	5.268912e+00	1.472205e+01	KDM4A;AKT1
Reactome_2022	Binding And Uptake Of Ligands By Scavenger Receptors R-HSA-2173782	1/41	6.167861e-02	1.179295e-01	0	0	1.660750e+01	4.626547e+01	DLC1
Reactome_2022	Regulation Of Beta-Cell Development R-HSA-186712	1/41	6.167861e-02	1.179295e-01	0	0	1.660750e+01	4.626547e+01	AKT1
Reactome_2022	Deactivation Of Beta-Catenin Transactivating Complex R-HSA-3769402	1/42	6.313599e-02	1.197580e-01	0	0	1.620163e+01	4.475641e+01	AKT1
Reactome_2022	PIP3 Activates AKT Signaling R-HSA-1257604	2/268	6.450793e-02	1.207579e-01	0	0	5.108374e+00	1.400189e+01	PTEN;AKT1
Reactome_2022	Membrane Trafficking R-HSA-199991	3/599	6.467366e-02	1.207579e-01	0	0	3.482682e+00	9.536981e+00	HIP1;SYTL1;AKT1
Reactome_2022	PI3K Cascade R-HSA-109704	1/44	6.604419e-02	1.214197e-01	0	0	1.544651e+01	4.197483e+01	PIK3C3
Reactome_2022	TNF Signaling R-HSA-75893	1/44	6.604419e-02	1.214197e-01	0	0	1.544651e+01	4.197483e+01	CASP8
Reactome_2022	TAK1-dependent IKK And NF-kappa-B Activation R-HSA-445989	1/45	6.749501e-02	1.222069e-01	0	0	1.509470e+01	4.069080e+01	CASP8
Reactome_2022	TBC/RABGAPs R-HSA-8854214	1/45	6.749501e-02	1.222069e-01	0	0	1.509470e+01	4.069080e+01	SYTL1
Reactome_2022	NR1H2 And NR1H3-mediated Signaling R-HSA-9024446	1/46	6.894365e-02	1.238912e-01	0	0	1.475852e+01	3.947115e+01	KDM4A
Reactome_2022	IRS-mediated Signaling R-HSA-112399	1/47	7.039011e-02	1.255465e-01	0	0	1.443696e+01	3.831139e+01	PIK3C3
Reactome_2022	SARS-CoV-2 Infection R-HSA-9694516	2/283	7.093414e-02	1.255797e-01	0	0	4.832004e+00	1.278550e+01	AKT1;PIK3C3
Reactome_2022	Inositol Phosphate Metabolism R-HSA-1483249	1/48	7.183440e-02	1.262384e-01	0	0	1.412908e+01	3.720740e+01	PTEN
Reactome_2022	Signaling By ERBB2 R-HSA-1227986	1/49	7.327651e-02	1.278327e-01	0	0	1.383403e+01	3.615544e+01	AKT1
Reactome_2022	Synthesis Of PIPs At Plasma Membrane R-HSA-1660499	1/51	7.615424e-02	1.293601e-01	0	0	1.327933e+01	3.419421e+01	PTEN
Reactome_2022	Translocation Of SLC2A4 (GLUT4) To Plasma Membrane R-HSA-1445148	1/51	7.615424e-02	1.293601e-01	0	0	1.327933e+01	3.419421e+01	AKT1
Reactome_2022	IRS-related Events Triggered By IGF1R R-HSA-2428928	1/51	7.615424e-02	1.293601e-01	0	0	1.327933e+01	3.419421e+01	PIK3C3
Reactome_2022	IGF1R Signaling Cascade R-HSA-2428924	1/52	7.758986e-02	1.293601e-01	0	0	1.301830e+01	3.327892e+01	PIK3C3
Reactome_2022	SARS-CoV-1 Infection R-HSA-9678108	1/52	7.758986e-02	1.293601e-01	0	0	1.301830e+01	3.327892e+01	PIK3C3
Reactome_2022	Signaling By Non-Receptor Tyrosine Kinases R-HSA-9006927	1/52	7.758986e-02	1.293601e-01	0	0	1.301830e+01	3.327892e+01	AKT1
Reactome_2022	Insulin Receptor Signaling Cascade R-HSA-74751	1/53	7.902332e-02	1.293601e-01	0	0	1.276731e+01	3.240358e+01	PIK3C3
Reactome_2022	Negative Regulation Of NOTCH4 Signaling R-HSA-9604323	1/53	7.902332e-02	1.293601e-01	0	0	1.276731e+01	3.240358e+01	AKT1
Reactome_2022	Signaling By Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) R-HSA-2404192	1/53	7.902332e-02	1.293601e-01	0	0	1.276731e+01	3.240358e+01	PIK3C3
Reactome_2022	Intracellular Signaling By Second Messengers R-HSA-9006925	2/306	8.117693e-02	1.319815e-01	0	0	4.461207e+00	1.120264e+01	PTEN;AKT1
Reactome_2022	Signaling By ALK Fusions And Activated Point Mutants R-HSA-9725370	1/55	8.188378e-02	1.322312e-01	0	0	1.229321e+01	3.076320e+01	HIP1
Reactome_2022	RHOQ GTPase Cycle R-HSA-9013406	1/59	8.757892e-02	1.404789e-01	0	0	1.144310e+01	2.786642e+01	DLC1
Reactome_2022	Transcriptional Regulation By MECP2 R-HSA-8986944	1/60	8.899735e-02	1.408634e-01	0	0	1.124859e+01	2.721201e+01	PTEN
Reactome_2022	Recruitment And ATM-mediated Phosphorylation Of Repair And Signal Proteins At DNA Double Strand Breaks R-HSA-5693565	1/60	8.899735e-02	1.408634e-01	0	0	1.124859e+01	2.721201e+01	KDM4A
Reactome_2022	Regulation Of PTEN Gene Transcription R-HSA-8943724	1/61	9.041365e-02	1.412344e-01	0	0	1.106056e+01	2.658250e+01	PTEN
Reactome_2022	DNA Double Strand Break Response R-HSA-5693606	1/61	9.041365e-02	1.412344e-01	0	0	1.106056e+01	2.658250e+01	KDM4A
Reactome_2022	Cytosolic Sensors Of Pathogen-Associated DNA R-HSA-1834949	1/63	9.323986e-02	1.447034e-01	0	0	1.070269e+01	2.539298e+01	NLRC3
Reactome_2022	Costimulation By CD28 Family R-HSA-388841	1/68	1.002683e-01	1.546072e-01	0	0	9.901493e+00	2.277250e+01	AKT1
Reactome_2022	Glycolysis R-HSA-70171	1/69	1.016676e-01	1.547679e-01	0	0	9.755392e+00	2.230128e+01	ENO2
Reactome_2022	RHOB GTPase Cycle R-HSA-9013026	1/69	1.016676e-01	1.547679e-01	0	0	9.755392e+00	2.230128e+01	DLC1
Reactome_2022	Adaptive Immune System R-HSA-1280218	3/733	1.034231e-01	1.564438e-01	0	0	2.823728e+00	6.406833e+00	PTEN;AKT1;PIK3C3
Reactome_2022	Diseases Of Programmed Cell Death R-HSA-9645723	1/71	1.044600e-01	1.570184e-01	0	0	9.475714e+00	2.140518e+01	CASP8
Reactome_2022	RHOC GTPase Cycle R-HSA-9013106	1/73	1.072439e-01	1.592006e-01	0	0	9.211574e+00	2.056621e+01	DLC1
Reactome_2022	Extra-nuclear Estrogen Signaling R-HSA-9009391	1/73	1.072439e-01	1.592006e-01	0	0	9.211574e+00	2.056621e+01	AKT1
Reactome_2022	SARS-CoV Infections R-HSA-9679506	2/369	1.113332e-01	1.642508e-01	0	0	3.683548e+00	8.086226e+00	AKT1;PIK3C3
Reactome_2022	Signaling By Insulin Receptor R-HSA-74752	1/77	1.127868e-01	1.653744e-01	0	0	8.725000e+00	1.904019e+01	PIK3C3
Reactome_2022	Regulation Of HSF1-mediated Heat Shock Response R-HSA-3371453	1/81	1.182963e-01	1.713503e-01	0	0	8.287083e+00	1.768930e+01	DEDD2
Reactome_2022	Signaling By NOTCH4 R-HSA-9013694	1/81	1.182963e-01	1.713503e-01	0	0	8.287083e+00	1.768930e+01	AKT1
Reactome_2022	Cyclin E Associated Events During G1/S Transition R-HSA-69202	1/82	1.196685e-01	1.722937e-01	0	0	8.184362e+00	1.737565e+01	AKT1
Reactome_2022	Cyclin A:Cdk2-associated Events At S Phase Entry R-HSA-69656	1/84	1.224067e-01	1.751808e-01	0	0	7.986345e+00	1.677457e+01	AKT1
Reactome_2022	Regulation Of mRNA Stability By Proteins That Bind AU-rich Elements R-HSA-450531	1/88	1.278583e-01	1.814342e-01	0	0	7.617625e+00	1.566818e+01	AKT1
Reactome_2022	Glucose Metabolism R-HSA-70326	1/89	1.292161e-01	1.814342e-01	0	0	7.530682e+00	1.540980e+01	ENO2
Reactome_2022	RAB GEFs Exchange GTP For GDP On RABs R-HSA-8876198	1/89	1.292161e-01	1.814342e-01	0	0	7.530682e+00	1.540980e+01	AKT1
Reactome_2022	Regulation Of TP53 Activity Thru Phosphorylation R-HSA-6804756	1/90	1.305719e-01	1.814342e-01	0	0	7.445693e+00	1.515818e+01	STK11
Reactome_2022	MAPK6/MAPK4 Signaling R-HSA-5687128	1/90	1.305719e-01	1.814342e-01	0	0	7.445693e+00	1.515818e+01	ETV4
Reactome_2022	VEGFA-VEGFR2 Pathway R-HSA-4420097	1/93	1.346269e-01	1.859874e-01	0	0	7.201812e+00	1.444142e+01	AKT1
Reactome_2022	Downstream TCR Signaling R-HSA-202424	1/94	1.359745e-01	1.867695e-01	0	0	7.124014e+00	1.421446e+01	PTEN
Reactome_2022	MyD88 Cascade Initiated On Plasma Membrane R-HSA-975871	1/96	1.386636e-01	1.893748e-01	0	0	6.973333e+00	1.377725e+01	CASP8
Reactome_2022	Cellular Response To Heat Stress R-HSA-3371556	1/99	1.426820e-01	1.937557e-01	0	0	6.758844e+00	1.316039e+01	DEDD2
Reactome_2022	KEAP1-NFE2L2 Pathway R-HSA-9755511	1/100	1.440175e-01	1.943671e-01	0	0	6.690236e+00	1.296448e+01	AKT1
Reactome_2022	TRAF6 Mediated Induction Of NFkB And MAP Kinases Upon TLR7/8 Or 9 Activation R-HSA-975138	1/101	1.453509e-01	1.943671e-01	0	0	6.623000e+00	1.277315e+01	CASP8
Reactome_2022	MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155	1/102	1.466823e-01	1.943671e-01	0	0	6.557096e+00	1.258625e+01	CASP8
Reactome_2022	Signaling By VEGF R-HSA-194138	1/102	1.466823e-01	1.943671e-01	0	0	6.557096e+00	1.258625e+01	AKT1
Reactome_2022	Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164	1/103	1.480118e-01	1.943671e-01	0	0	6.492484e+00	1.240365e+01	CASP8
Reactome_2022	Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181	1/103	1.480118e-01	1.943671e-01	0	0	6.492484e+00	1.240365e+01	CASP8
Reactome_2022	Integration Of Energy Metabolism R-HSA-163685	1/105	1.506646e-01	1.967696e-01	0	0	6.366987e+00	1.205079e+01	STK11
Reactome_2022	PI5P, PP2A And IER3 Regulate PI3K/AKT Signaling R-HSA-6811558	1/106	1.519880e-01	1.969944e-01	0	0	6.306032e+00	1.188027e+01	AKT1
Reactome_2022	Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807	1/107	1.533094e-01	1.969944e-01	0	0	6.246226e+00	1.171353e+01	AKT1
Reactome_2022	MyD88-independent TLR4 Cascade R-HSA-166166	1/107	1.533094e-01	1.969944e-01	0	0	6.246226e+00	1.171353e+01	CASP8
Reactome_2022	Signaling By Interleukins R-HSA-449147	2/453	1.552493e-01	1.984203e-01	0	0	2.984632e+00	5.559542e+00	CASP8;AKT1
Reactome_2022	MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058	1/112	1.598867e-01	2.032602e-01	0	0	5.963363e+00	1.093257e+01	CASP8
Reactome_2022	Interleukin-1 Signaling R-HSA-9020702	1/114	1.625037e-01	2.044126e-01	0	0	5.857227e+00	1.064290e+01	CASP8
Reactome_2022	Macroautophagy R-HSA-1632852	1/114	1.625037e-01	2.044126e-01	0	0	5.857227e+00	1.064290e+01	PIK3C3
Reactome_2022	TCR Signaling R-HSA-202403	1/116	1.651129e-01	2.066072e-01	0	0	5.754783e+00	1.036509e+01	PTEN
Reactome_2022	Transcriptional Regulation By RUNX2 R-HSA-8878166	1/119	1.690119e-01	2.103846e-01	0	0	5.607627e+00	9.969163e+00	AKT1
Reactome_2022	SARS-CoV-2 Activates/Modulates Innate And Adaptive Immune Responses R-HSA-9705671	1/121	1.716014e-01	2.125012e-01	0	0	5.513611e+00	9.718186e+00	PIK3C3
Reactome_2022	Signaling By Receptor Tyrosine Kinases R-HSA-9006934	2/496	1.789014e-01	2.203991e-01	0	0	2.718833e+00	4.678896e+00	AKT1;PIK3C3
Reactome_2022	Autophagy R-HSA-9612973	1/128	1.806034e-01	2.213549e-01	0	0	5.207874e+00	8.913027e+00	PIK3C3
Reactome_2022	G1/S Transition R-HSA-69206	1/129	1.818816e-01	2.217842e-01	0	0	5.166927e+00	8.806507e+00	AKT1
Reactome_2022	Infectious Disease R-HSA-5663205	3/961	1.851757e-01	2.246548e-01	0	0	2.126193e+00	3.585718e+00	PYCARD;AKT1;PIK3C3
Reactome_2022	Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016	1/140	1.958155e-01	2.363632e-01	0	0	4.755396e+00	7.754064e+00	CASP8
Reactome_2022	Clathrin-mediated Endocytosis R-HSA-8856828	1/142	1.983242e-01	2.381883e-01	0	0	4.687470e+00	7.583635e+00	HIP1
Reactome_2022	RHOA GTPase Cycle R-HSA-8980692	1/147	2.045627e-01	2.432363e-01	0	0	4.525799e+00	7.181903e+00	DLC1
Reactome_2022	Mitotic G1 Phase And G1/S Transition R-HSA-453279	1/147	2.045627e-01	2.432363e-01	0	0	4.525799e+00	7.181903e+00	AKT1
Reactome_2022	CDC42 GTPase Cycle R-HSA-9013148	1/149	2.070449e-01	2.437623e-01	0	0	4.464189e+00	7.030292e+00	DLC1
Reactome_2022	DNA Double-Strand Break Repair R-HSA-5693532	1/149	2.070449e-01	2.437623e-01	0	0	4.464189e+00	7.030292e+00	KDM4A
Reactome_2022	Interleukin-1 Family Signaling R-HSA-446652	1/152	2.107542e-01	2.469131e-01	0	0	4.374834e+00	6.811891e+00	CASP8
Reactome_2022	S Phase R-HSA-69242	1/161	2.217817e-01	2.585650e-01	0	0	4.126875e+00	6.215329e+00	AKT1
Reactome_2022	RAC1 GTPase Cycle R-HSA-9013149	1/178	2.422058e-01	2.810058e-01	0	0	3.727307e+00	5.285200e+00	DLC1
Reactome_2022	Cellular Response To Chemical Stress R-HSA-9711123	1/182	2.469356e-01	2.851092e-01	0	0	3.644199e+00	5.096878e+00	AKT1
Reactome_2022	Metabolism Of Vitamins And Cofactors R-HSA-196854	1/186	2.516368e-01	2.891403e-01	0	0	3.564685e+00	4.918440e+00	AKT1
Reactome_2022	ESR-mediated Signaling R-HSA-8939211	1/188	2.539767e-01	2.904327e-01	0	0	3.526203e+00	4.832707e+00	AKT1
Reactome_2022	Signaling By Rho GTPases R-HSA-194315	2/644	2.635245e-01	2.999160e-01	0	0	2.076163e+00	2.768789e+00	DLC1;PIK3C3
Reactome_2022	TCF Dependent Signaling In Response To WNT R-HSA-201681	1/198	2.655705e-01	3.008121e-01	0	0	3.345516e+00	4.435736e+00	AKT1
Reactome_2022	Ub-specific Processing Proteases R-HSA-5689880	1/201	2.690145e-01	3.032758e-01	0	0	3.294833e+00	4.326083e+00	PTEN
Reactome_2022	Signaling By NOTCH R-HSA-157118	1/203	2.713019e-01	3.044185e-01	0	0	3.261881e+00	4.255200e+00	AKT1
Reactome_2022	Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542	2/660	2.728074e-01	3.046774e-01	0	0	2.024002e+00	2.629157e+00	DLC1;PIK3C3
Reactome_2022	Cytokine Signaling In Immune System R-HSA-1280215	2/702	2.971719e-01	3.303446e-01	0	0	1.898424e+00	2.303632e+00	CASP8;AKT1
Reactome_2022	Cellular Responses To Stress R-HSA-2262752	2/722	3.087517e-01	3.416280e-01	0	0	1.843774e+00	2.166836e+00	AKT1;DEDD2
Reactome_2022	Chromatin Modifying Enzymes R-HSA-3247509	1/238	3.102265e-01	3.416781e-01	0	0	2.775246e+00	3.248294e+00	KDM4A
Reactome_2022	Metabolism Of Lipids R-HSA-556833	2/732	3.145318e-01	3.448308e-01	0	0	1.817572e+00	2.102331e+00	PTEN;PIK3C3
Reactome_2022	Cellular Responses To Stimuli R-HSA-8953897	2/736	3.168417e-01	3.457770e-01	0	0	1.807291e+00	2.077216e+00	AKT1;DEDD2
Reactome_2022	Leishmania Infection R-HSA-9658195	1/247	3.199058e-01	3.475341e-01	0	0	2.672493e+00	3.045917e+00	PYCARD
