nodeA	nodeB	weight	sources
MRPS25	MRPS9	1.0	BioGRID
MRPS25	MTIF2	1.0	BioGRID
MRPS25	RPS6	1.0	BioGRID
MRPS25	STK4	1.0	BioGRID
MRPS25	TRMT10B	0.53	IntAct
MRPS26	MRPS27	1.0	BioGRID+IntAct
MRPS26	MRPS28	1.0	BioGRID
MRPS26	MRPS31	1.0	BioGRID+IntAct
MRPS26	MRPS33	1.0	BioGRID
MRPS26	MRPS34	1.0	BioGRID+IntAct
MRPS26	MRPS35	1.0	BioGRID
MRPS26	MRPS5	1.0	BioGRID
MRPS26	MRPS6	1.0	BioGRID
MRPS26	MRPS7	1.0	BioGRID
MRPS26	MRPS9	1.0	BioGRID
MRPS26	NOA1	1.0	BioGRID
MRPS26	NPM1	1.0	BioGRID
MRPS26	PDHA1	1.0	BioGRID
MRPS26	PDK1	1.0	BioGRID
MRPS26	PTCD3	1.0	BioGRID
MRPS26	RPS6	1.0	BioGRID
MRPS26	SNRNP70	1.0	BioGRID+IntAct
MRPS26	SOX2	1.0	BioGRID
MRPS26	STK4	1.0	BioGRID
MRPS26	SYNCRIP	1.0	BioGRID
MRPS26	TRMT10B	0.53	IntAct
MRPS26	TRMT61B	1.0	BioGRID
MRPS26	ZC3HAV1	1.0	BioGRID
MRPS26	ZNF707	0.53	IntAct
MRPS26	ZZEF1	1.0	BioGRID
MRPS27	MRPS28	1.0	BioGRID+IntAct
MRPS27	MRPS31	0.53	IntAct
MRPS27	MRPS33	0.64	IntAct
MRPS27	MRPS34	1.0	BioGRID+IntAct
MRPS27	MRPS7	0.64	IntAct
MRPS27	MRPS9	0.64	IntAct
MRPS27	NELFE	1.0	BioGRID
MRPS27	NOA1	0.74	IntAct
MRPS27	PPIL4	1.0	BioGRID
MRPS27	PSMC2	1.0	BioGRID
MRPS27	PSMD1	1.0	BioGRID
MRPS27	PSMD8	1.0	BioGRID
MRPS27	PUF60	1.0	BioGRID
MRPS27	RBM25	1.0	BioGRID
MRPS27	RBM39	1.0	BioGRID
MRPS27	RIF1	1.0	BioGRID
MRPS27	RPL10	1.0	BioGRID
MRPS27	RPS6	1.0	BioGRID
MRPS27	RUVBL1	1.0	BioGRID
MRPS27	SOX2	1.0	BioGRID
MRPS27	SRSF11	1.0	BioGRID
MRPS27	STK4	1.0	BioGRID
MRPS27	SUPV3L1	0.48	IntAct
MRPS27	TCOF1	1.0	BioGRID
MRPS27	TMPO	1.0	BioGRID
MRPS27	TP53	1.0	BioGRID
MRPS27	TRMT10B	0.53	IntAct
MRPS28	MRPS31	1.0	BioGRID
MRPS28	MRPS34	0.53	IntAct
MRPS28	MRPS9	1.0	BioGRID
MRPS28	MYC	1.0	BioGRID
MRPS28	PTCD3	1.0	BioGRID
MRPS28	STK4	1.0	BioGRID
MRPS28	TRMT10B	0.53	IntAct
MRPS30	PMPCA	0.53	IntAct
MRPS30	RPS8	0.64	IntAct
MRPS30	TRUB2	1.0	BioGRID
MRPS30	ZMYND19	0.53	IntAct
MRPS31	MRPS33	1.0	BioGRID+IntAct
MRPS31	MRPS34	0.53	IntAct
MRPS31	MRPS35	1.0	BioGRID
MRPS31	MRPS5	0.53	IntAct
MRPS31	MRPS7	1.0	BioGRID+IntAct
MRPS31	MRPS9	1.0	BioGRID+IntAct
MRPS31	MYC	1.0	BioGRID
MRPS31	PDGFB	0.53	IntAct
MRPS31	PTCD3	1.0	BioGRID
MRPS31	RBM39	1.0	BioGRID
MRPS31	RPS6	1.0	BioGRID
MRPS31	RRS1	0.53	IntAct
MRPS31	SNRNP70	1.0	BioGRID+IntAct
MRPS31	STAT3	1.0	BioGRID+IntAct
MRPS31	STK4	1.0	BioGRID
MRPS31	TRMT10B	0.53	IntAct
MRPS31	ZBTB48	0.53	IntAct
MRPS31	ZC3HAV1	1.0	BioGRID
MRPS31	ZNF331	0.53	IntAct
MRPS31	ZNF707	0.53	IntAct
MRPS33	MRPS34	0.53	IntAct
MRPS33	PDGFB	0.53	IntAct
MRPS33	SNRNP70	1.0	BioGRID+IntAct
MRPS33	TRMT10B	0.53	IntAct
MRPS33	ZBTB48	0.53	IntAct
MRPS33	ZC3H3	0.53	IntAct
MRPS33	ZNF169	0.53	IntAct
MRPS34	MRPS5	0.64	IntAct
MRPS34	MRPS6	0.64	IntAct
MRPS34	MRPS7	0.53	IntAct
MRPS34	MRPS9	0.53	IntAct
MRPS34	MYC	1.0	BioGRID
MRPS34	NINL	1.0	BioGRID+IntAct
MRPS34	NOA1	0.64	IntAct
MRPS34	PDF	0.53	IntAct
MRPS34	PPP2R2B	1.0	BioGRID+IntAct
MRPS34	PSME3	1.0	BioGRID
MRPS34	PSME3IP1	0.64	IntAct
MRPS34	PSMG3	0.64	IntAct
MRPS34	PSMG4	0.64	IntAct
MRPS34	RPS6	1.0	BioGRID
MRPS34	SOX2	1.0	BioGRID
MRPS34	SQSTM1	1.0	BioGRID
MRPS34	STK4	1.0	BioGRID
MRPS34	SUPV3L1	0.53	IntAct
MRPS34	TRMT10B	0.53	IntAct
MRPS34	ZBTB48	0.53	IntAct
MRPS34	ZNF770	0.53	IntAct
MRPS34	ZZEF1	0.53	IntAct
MRPS35	MRPS5	1.0	BioGRID
MRPS35	MRPS7	1.0	BioGRID
MRPS35	MRPS9	1.0	BioGRID
MRPS35	PTCD3	1.0	BioGRID
MRPS35	RBM39	1.0	BioGRID
MRPS35	SNRNP70	1.0	BioGRID
MRPS35	STK4	1.0	BioGRID
MRPS35	TRUB2	1.0	BioGRID
MRPS35	ZC3HAV1	1.0	BioGRID
MRPS5	MYC	1.0	BioGRID
MRPS5	PDGFB	0.53	IntAct
MRPS5	RHOA	1.0	BioGRID
MRPS5	RPL17	1.0	BioGRID
MRPS5	RPL6	0.53	IntAct
MRPS5	RPS6	1.0	BioGRID
MRPS5	RPS8	0.53	IntAct
MRPS5	STK4	1.0	BioGRID
MRPS5	TRMT10B	0.53	IntAct
MRPS5	TUFM	1.0	BioGRID
MRPS5	ZBTB48	0.53	IntAct
MRPS5	ZC3H3	0.53	IntAct
MRPS5	ZC3HAV1	1.0	BioGRID
MRPS5	ZFC3H1	0.53	IntAct
MRPS6	SRPK2	0.44	IntAct
MRPS6	STAT5A	0.55	IntAct
MRPS6	STAT5B	1.0	BioGRID
MRPS6	ZRANB1	1.0	BioGRID
MRPS7	MRPS9	1.0	BioGRID
MRPS7	MTIF2	1.0	BioGRID
MRPS7	MYC	1.0	BioGRID
MRPS7	RPL17	1.0	BioGRID
MRPS7	RPL35	1.0	BioGRID
MRPS7	RPL7	0.53	IntAct
MRPS7	RPS6	1.0	BioGRID
MRPS7	RPS8	0.53	IntAct
MRPS7	SNRNP70	1.0	BioGRID+IntAct
MRPS7	STK4	1.0	BioGRID
MRPS7	TFAM	1.0	BioGRID
MRPS7	TOM1L1	0.53	IntAct
MRPS7	TRMT10B	0.53	IntAct
MRPS7	TUFM	1.0	BioGRID
MRPS7	UBC	1.0	BioGRID
MRPS7	ZBTB48	0.53	IntAct
MRPS7	ZNF2	0.53	IntAct
MRPS7	ZNF331	0.53	IntAct
MRPS7	ZNF408	0.53	IntAct
MRPS7	ZNF707	0.53	IntAct
MRPS9	MYC	1.0	BioGRID
MRPS9	NOL12	0.64	IntAct
MRPS9	NOP53	0.53	IntAct
MRPS9	PDGFB	0.53	IntAct
MRPS9	PTCD3	1.0	BioGRID
MRPS9	RECQL4	1.0	BioGRID
MRPS9	RPL6	0.64	IntAct
MRPS9	RPS6	1.0	BioGRID
MRPS9	RPS8	0.53	IntAct
MRPS9	RRS1	0.64	IntAct
MRPS9	SNRNP70	1.0	BioGRID+IntAct
MRPS9	SOX2	1.0	BioGRID
MRPS9	TRMT10B	0.53	IntAct
MRPS9	ZBTB48	0.53	IntAct
MRPS9	ZC3H3	0.53	IntAct
MRPS9	ZC3HAV1	1.0	BioGRID
MRPS9	ZNF169	0.53	IntAct
MRPS9	ZNF2	0.64	IntAct
MRPS9	ZNF331	0.53	IntAct
MRPS9	ZNF550	0.53	IntAct
MRPS9	ZNF707	0.53	IntAct
MRRF	NDUFA2	1.0	BioGRID
MRRF	NDUFA7	1.0	BioGRID
MRRF	PDHA1	1.0	BioGRID
MRRF	PPIF	1.0	BioGRID
MRRF	SLIRP	1.0	BioGRID
MRRF	TSFM	1.0	BioGRID
MRS2	NGEF	0.53	IntAct
MRS2	NOL9	0.53	IntAct
MRS2	P2RY12	0.53	IntAct
MRS2	SLC39A5	0.53	IntAct
MRS2	SPPL2B	0.53	IntAct
MRS2	SYP	0.53	IntAct
MRS2	TBC1D9	0.53	IntAct
MRS2	VTN	0.53	IntAct
MRTO4	MYC	1.0	BioGRID
MRTO4	PES1	1.0	BioGRID
MRTO4	ZFP41	0.53	IntAct
