nodeA	nodeB	weight	source	evidence	version
TSR1	UTP14C	0.719	STRING	combined_score	v12.0
TSR1	RPS19	0.959	STRING	combined_score	v12.0
TRPV3	TRPM3	0.791	STRING	combined_score	v12.0
TRPV3	TRPM8	0.972	STRING	combined_score	v12.0
TRPV3	TRPC1	0.709	STRING	combined_score	v12.0
TRPV3	CALML3	0.71	STRING	combined_score	v12.0
TRPV3	TRPM7	0.73	STRING	combined_score	v12.0
TRPV3	CALML5	0.708	STRING	combined_score	v12.0
TRPV3	ANK2	0.848	STRING	combined_score	v12.0
CYB5D2	CYB5A	0.728	STRING	combined_score	v12.0
PELP1	MAX	0.903	STRING	combined_score	v12.0
PELP1	TAF1	0.909	STRING	combined_score	v12.0
PELP1	MDN1	0.712	STRING	combined_score	v12.0
PELP1	NOL9	0.964	STRING	combined_score	v12.0
PELP1	KDM1A	0.702	STRING	combined_score	v12.0
PELP1	C17orf49	0.901	STRING	combined_score	v12.0
PELP1	WDR18	0.999	STRING	combined_score	v12.0
PELP1	MTA1	0.763	STRING	combined_score	v12.0
PELP1	KMT2A	0.908	STRING	combined_score	v12.0
PELP1	SENP3	0.997	STRING	combined_score	v12.0
PELP1	RUVBL1	0.925	STRING	combined_score	v12.0
PELP1	CHD8	0.91	STRING	combined_score	v12.0
PELP1	E2F6	0.9	STRING	combined_score	v12.0
PELP1	KAT8	0.91	STRING	combined_score	v12.0
PELP1	INO80C	0.9	STRING	combined_score	v12.0
PELP1	RPL26	0.712	STRING	combined_score	v12.0
PELP1	ESR1	0.95	STRING	combined_score	v12.0
PELP1	LAS1L	0.998	STRING	combined_score	v12.0
PELP1	WDR5	0.921	STRING	combined_score	v12.0
PELP1	RNF2	0.902	STRING	combined_score	v12.0
PELP1	HCFC1	0.906	STRING	combined_score	v12.0
PELP1	TEX10	0.999	STRING	combined_score	v12.0
PELP1	ILK	0.746	STRING	combined_score	v12.0
PELP1	SUMO2	0.828	STRING	combined_score	v12.0
PELP1	TAF6	0.902	STRING	combined_score	v12.0
PELP1	TAF9	0.914	STRING	combined_score	v12.0
PELP1	BOP1	0.755	STRING	combined_score	v12.0
PELP1	KMT2B	0.7	STRING	combined_score	v12.0
PELP1	PHF20	0.909	STRING	combined_score	v12.0
PELP1	KANSL1	0.911	STRING	combined_score	v12.0
PELP1	MCRS1	0.901	STRING	combined_score	v12.0
PELP1	RPL11	0.718	STRING	combined_score	v12.0
PELP1	RUVBL2	0.922	STRING	combined_score	v12.0
PELP1	PRPF31	0.907	STRING	combined_score	v12.0
PELP1	TAF7	0.9	STRING	combined_score	v12.0
PELP1	SRC	0.831	STRING	combined_score	v12.0
CGB1	CGA	0.835	STRING	combined_score	v12.0
CGB5	HARS1	0.761	STRING	combined_score	v12.0
CGB5	TFAP2A	0.826	STRING	combined_score	v12.0
CGB5	CGA	0.999	STRING	combined_score	v12.0
CGB5	CGB3	0.934	STRING	combined_score	v12.0
CGB5	HARS2	0.761	STRING	combined_score	v12.0
CGB5	CSH1	0.731	STRING	combined_score	v12.0
CGB5	CGB8	0.999	STRING	combined_score	v12.0
CGB5	GNB1	0.8	STRING	combined_score	v12.0
CGB5	GNG2	0.8	STRING	combined_score	v12.0
CGB5	FSHB	0.747	STRING	combined_score	v12.0
CGB5	CSH2	0.731	STRING	combined_score	v12.0
CGB5	FSHR	0.717	STRING	combined_score	v12.0
CGB5	IGHV3-16	0.8	STRING	combined_score	v12.0
KLK1	KNG1	0.953	STRING	combined_score	v12.0
KLK1	SERPINA5	0.786	STRING	combined_score	v12.0
KLK1	KLK2	0.905	STRING	combined_score	v12.0
KLK1	SERPINA4	0.997	STRING	combined_score	v12.0
ACER1	SMPD1	0.841	STRING	combined_score	v12.0
ACER1	GBA2	0.936	STRING	combined_score	v12.0
ACER1	PLPP3	0.92	STRING	combined_score	v12.0
ACER1	UGT8	0.933	STRING	combined_score	v12.0
ACER1	ASAH1	0.981	STRING	combined_score	v12.0
ACER1	DEGS2	0.956	STRING	combined_score	v12.0
ACER1	CERS5	0.953	STRING	combined_score	v12.0
ACER1	ACER2	0.915	STRING	combined_score	v12.0
ACER1	ASAH2	0.985	STRING	combined_score	v12.0
ACER1	ENPP7	0.809	STRING	combined_score	v12.0
ACER1	SPTLC3	0.715	STRING	combined_score	v12.0
ACER1	SPHK2	0.969	STRING	combined_score	v12.0
ACER1	SMPD4	0.787	STRING	combined_score	v12.0
ACER1	SGMS1	0.958	STRING	combined_score	v12.0
ACER1	SPHK1	0.968	STRING	combined_score	v12.0
ACER1	PLPP2	0.921	STRING	combined_score	v12.0
ACER1	UGCG	0.96	STRING	combined_score	v12.0
ACER1	SGMS2	0.953	STRING	combined_score	v12.0
ACER1	SGPP2	0.943	STRING	combined_score	v12.0
ACER1	GBA	0.929	STRING	combined_score	v12.0
ACER1	DEGS1	0.952	STRING	combined_score	v12.0
ACER1	CERS6	0.964	STRING	combined_score	v12.0
SLC25A23	MICU2	0.911	STRING	combined_score	v12.0
SLC25A23	MT-ND2	0.87	STRING	combined_score	v12.0
SLC25A23	NDUFV1	0.858	STRING	combined_score	v12.0
SLC25A23	MT-ND1	0.879	STRING	combined_score	v12.0
SLC25A23	NDUFA8	0.82	STRING	combined_score	v12.0
SLC25A23	NDUFS2	0.808	STRING	combined_score	v12.0
SLC25A23	MCUB	0.843	STRING	combined_score	v12.0
SLC25A23	MCU	0.758	STRING	combined_score	v12.0
SLC25A23	NDUFS8	0.769	STRING	combined_score	v12.0
SLC25A23	MICU3	0.728	STRING	combined_score	v12.0
SLC25A23	NDUFV2	0.771	STRING	combined_score	v12.0
SLC25A23	NDUFS1	0.778	STRING	combined_score	v12.0
SLC25A23	MCUR1	0.96	STRING	combined_score	v12.0
SLC25A23	MT-ND4	0.882	STRING	combined_score	v12.0
SLC25A23	MT-ND3	0.886	STRING	combined_score	v12.0
SLC25A23	NDUFA13	0.779	STRING	combined_score	v12.0
SLC25A23	SLC25A25	0.788	STRING	combined_score	v12.0
SLC25A23	NDUFA12	0.749	STRING	combined_score	v12.0
SLC25A23	MICU1	0.985	STRING	combined_score	v12.0
SLC25A23	MT-ND5	0.864	STRING	combined_score	v12.0
SLC25A23	NDUFA5	0.776	STRING	combined_score	v12.0
SLC25A23	NDUFA6	0.75	STRING	combined_score	v12.0
ANGPTL4	FSCN1	0.844	STRING	combined_score	v12.0
ANGPTL4	HIF1A	0.73	STRING	combined_score	v12.0
ANGPTL4	ANGPTL8	0.979	STRING	combined_score	v12.0
ANGPTL4	ANGPTL3	0.915	STRING	combined_score	v12.0
ANGPTL4	AREG	0.734	STRING	combined_score	v12.0
ANGPTL4	CLDN5	0.913	STRING	combined_score	v12.0
ANGPTL4	GPIHBP1	0.926	STRING	combined_score	v12.0
ANGPTL4	PPARA	0.843	STRING	combined_score	v12.0
ANGPTL4	CDH5	0.87	STRING	combined_score	v12.0
ANGPTL4	LPL	0.994	STRING	combined_score	v12.0
ANGPTL4	ITGB1	0.848	STRING	combined_score	v12.0
NDUFA7	UQCRFS1	0.929	STRING	combined_score	v12.0
NDUFA7	MT-ND2	0.998	STRING	combined_score	v12.0
NDUFA7	MT-ND4L	0.982	STRING	combined_score	v12.0
NDUFA7	NDUFV1	0.999	STRING	combined_score	v12.0
NDUFA7	MT-ND1	0.998	STRING	combined_score	v12.0
NDUFA7	NDUFA3	0.999	STRING	combined_score	v12.0
NDUFA7	K7EMT4_HUMAN	0.926	STRING	combined_score	v12.0
NDUFA7	NDUFA11	0.999	STRING	combined_score	v12.0
NDUFA7	NDUFA1	0.999	STRING	combined_score	v12.0
NDUFA7	COX4I1	0.926	STRING	combined_score	v12.0
NDUFA7	CYC1	0.936	STRING	combined_score	v12.0
NDUFA7	NDUFAF3	0.901	STRING	combined_score	v12.0
NDUFA7	COX6C	0.903	STRING	combined_score	v12.0
NDUFA7	ATP5PD	0.913	STRING	combined_score	v12.0
NDUFA7	NDUFB1	0.998	STRING	combined_score	v12.0
NDUFA7	COX7C	0.979	STRING	combined_score	v12.0
NDUFA7	NDUFB6	0.999	STRING	combined_score	v12.0
NDUFA7	NDUFS8	0.999	STRING	combined_score	v12.0
NDUFA7	NDUFAF4	0.859	STRING	combined_score	v12.0
NDUFA7	MT-CO3	0.84	STRING	combined_score	v12.0
NDUFA7	COX6B1	0.955	STRING	combined_score	v12.0
NDUFA7	NDUFA8	0.999	STRING	combined_score	v12.0
NDUFA7	UQCR11	0.989	STRING	combined_score	v12.0
NDUFA7	UQCR10	0.992	STRING	combined_score	v12.0
NDUFA7	NDUFS5	0.999	STRING	combined_score	v12.0
NDUFA7	NDUFS2	0.999	STRING	combined_score	v12.0
NDUFA7	ATP5PF	0.913	STRING	combined_score	v12.0
NDUFA7	UQCRH	0.971	STRING	combined_score	v12.0
NDUFA7	E7ENQ6_HUMAN	0.938	STRING	combined_score	v12.0
NDUFA7	MICOS13	0.714	STRING	combined_score	v12.0
NDUFA7	NDUFV3	0.999	STRING	combined_score	v12.0
NDUFA7	MT-ND3	0.997	STRING	combined_score	v12.0
NDUFA7	MT-ND4	0.998	STRING	combined_score	v12.0
NDUFA7	NDUFA4	0.993	STRING	combined_score	v12.0
NDUFA7	NDUFA13	0.999	STRING	combined_score	v12.0
NDUFA7	UQCRQ	0.977	STRING	combined_score	v12.0
NDUFA7	MT-CO1	0.85	STRING	combined_score	v12.0
NDUFA7	MT-ND6	0.984	STRING	combined_score	v12.0
NDUFA7	COX7B	0.936	STRING	combined_score	v12.0
NDUFA7	ATP5ME	0.758	STRING	combined_score	v12.0
NDUFA7	NDUFB3	0.999	STRING	combined_score	v12.0
NDUFA7	MT-CYB	0.857	STRING	combined_score	v12.0
NDUFA7	COX5A	0.959	STRING	combined_score	v12.0
NDUFA7	NDUFAB1	0.999	STRING	combined_score	v12.0
NDUFA7	NDUFS1	0.999	STRING	combined_score	v12.0
NDUFA7	NDUFV2	0.999	STRING	combined_score	v12.0
NDUFA7	NDUFC1	0.999	STRING	combined_score	v12.0
NDUFA7	MT-ND5	0.998	STRING	combined_score	v12.0
NDUFA7	NDUFA5	0.999	STRING	combined_score	v12.0
NDUFA7	NDUFA6	0.999	STRING	combined_score	v12.0
NDUFA7	NDUFA4L2	0.804	STRING	combined_score	v12.0
NDUFA7	NDUFC2-KCTD14	0.935	STRING	combined_score	v12.0
NDUFA7	UQCRB	0.957	STRING	combined_score	v12.0
NDUFA7	NDUFB2	0.999	STRING	combined_score	v12.0
NDUFA7	ATP5MGL	0.752	STRING	combined_score	v12.0
NDUFA7	DNAJC30	0.822	STRING	combined_score	v12.0
NDUFA7	NDUFA12	0.999	STRING	combined_score	v12.0
CD320	MTR	0.816	STRING	combined_score	v12.0
CD320	MMAB	0.846	STRING	combined_score	v12.0
CD320	MMADHC	0.863	STRING	combined_score	v12.0
CD320	LMBRD1	0.886	STRING	combined_score	v12.0
CD320	MMAA	0.875	STRING	combined_score	v12.0
RCOR2	KDM1A	0.976	STRING	combined_score	v12.0
RCOR2	ZMYM2	0.705	STRING	combined_score	v12.0
RCOR2	HDAC2	0.745	STRING	combined_score	v12.0
RCOR2	HMG20B	0.888	STRING	combined_score	v12.0
RCOR2	HMG20A	0.705	STRING	combined_score	v12.0
SPRYD3	FBXO45	0.785	STRING	combined_score	v12.0
SPRYD3	ARMC8	0.802	STRING	combined_score	v12.0
SPRYD3	MFSD5	0.736	STRING	combined_score	v12.0
SPRYD3	WDR26	0.769	STRING	combined_score	v12.0
IGFBP6	IGFALS	0.897	STRING	combined_score	v12.0
IGFBP6	IGFBP3	0.777	STRING	combined_score	v12.0
IGFBP6	IGF2	0.999	STRING	combined_score	v12.0
IGFBP6	SOAT2	0.838	STRING	combined_score	v12.0
IGFBP6	INS	0.756	STRING	combined_score	v12.0
IGFBP6	IGF1	0.999	STRING	combined_score	v12.0
IGFBP6	IGF1R	0.741	STRING	combined_score	v12.0
SOAT2	VPS52	0.856	STRING	combined_score	v12.0
SOAT2	SOAT1	0.909	STRING	combined_score	v12.0
SOAT2	KRT2	0.738	STRING	combined_score	v12.0
SOAT2	DHCR7	0.938	STRING	combined_score	v12.0
SOAT2	CH25H	0.864	STRING	combined_score	v12.0
SOAT2	CYP7A1	0.897	STRING	combined_score	v12.0
SOAT2	DHCR24	0.943	STRING	combined_score	v12.0
PRDX2	GPX4	0.702	STRING	combined_score	v12.0
PRDX2	PRDX6	0.798	STRING	combined_score	v12.0
PRDX2	TXN	0.981	STRING	combined_score	v12.0
PRDX2	GPX6	0.748	STRING	combined_score	v12.0
PRDX2	GPX2	0.757	STRING	combined_score	v12.0
PRDX2	GAPDH	0.765	STRING	combined_score	v12.0
PRDX2	SRXN1	0.889	STRING	combined_score	v12.0
PRDX2	CDK5R1	0.775	STRING	combined_score	v12.0
PRDX2	GPX5	0.75	STRING	combined_score	v12.0
PRDX2	GPX8	0.774	STRING	combined_score	v12.0
PRDX2	SOD2-2	0.707	STRING	combined_score	v12.0
PRDX2	PARK7	0.867	STRING	combined_score	v12.0
PRDX2	ENO1	0.76	STRING	combined_score	v12.0
PRDX2	CDK5	0.836	STRING	combined_score	v12.0
PRDX2	SOD2	0.707	STRING	combined_score	v12.0
PRDX2	GPX7	0.775	STRING	combined_score	v12.0
PRDX2	GPX3	0.765	STRING	combined_score	v12.0
MRPL58	RPS5	0.883	STRING	combined_score	v12.0
MRPL58	MRPS22	0.946	STRING	combined_score	v12.0
MRPL58	RPL26L1	0.86	STRING	combined_score	v12.0
MRPL58	MRPS18A	0.926	STRING	combined_score	v12.0
MRPL58	RPL4	0.832	STRING	combined_score	v12.0
MRPL58	ADSL	0.873	STRING	combined_score	v12.0
MRPL58	MRPL36	0.99	STRING	combined_score	v12.0
MRPL58	GFM2	0.919	STRING	combined_score	v12.0
MRPL58	MRPL18	0.988	STRING	combined_score	v12.0
MRPL58	MRPS23	0.938	STRING	combined_score	v12.0
MRPL58	RPL26	0.849	STRING	combined_score	v12.0
MRPL58	MRPL50	0.97	STRING	combined_score	v12.0
MRPL58	MRPS24	0.914	STRING	combined_score	v12.0
MRPL58	RPS15	0.89	STRING	combined_score	v12.0
MRPL58	RPS2	0.849	STRING	combined_score	v12.0
MRPL58	MTG2	0.909	STRING	combined_score	v12.0
MRPL58	MRPS6	0.994	STRING	combined_score	v12.0
MRPL58	MTIF3	0.732	STRING	combined_score	v12.0
MRPL58	MRPL39	0.984	STRING	combined_score	v12.0
MRPL58	RPS20	0.882	STRING	combined_score	v12.0
MRPL58	MRPS33	0.875	STRING	combined_score	v12.0
MRPL58	MRPL21	0.999	STRING	combined_score	v12.0
MRPL58	RPL23A	0.919	STRING	combined_score	v12.0
MRPL58	RPL17	0.784	STRING	combined_score	v12.0
MRPL58	MRPS31	0.904	STRING	combined_score	v12.0
MRPL58	NDUFAB1	0.951	STRING	combined_score	v12.0
MRPL58	GTPBP6	0.903	STRING	combined_score	v12.0
MRPL58	MRPL12	0.999	STRING	combined_score	v12.0
MRPL58	MRPL4	0.994	STRING	combined_score	v12.0
MRPL58	MRPL13	0.991	STRING	combined_score	v12.0
MRPL58	MRPL2	0.988	STRING	combined_score	v12.0
MRPL58	MRPS11	0.979	STRING	combined_score	v12.0
MRPL58	MRPL14	0.95	STRING	combined_score	v12.0
MRPL58	MRPL57	0.914	STRING	combined_score	v12.0
MRPL58	MRPL55	0.965	STRING	combined_score	v12.0
MRPL58	MRPS27	0.953	STRING	combined_score	v12.0
MRPL58	KARS1	0.947	STRING	combined_score	v12.0
MRPL58	RPL9	0.727	STRING	combined_score	v12.0
MRPL58	MRPS30	0.974	STRING	combined_score	v12.0
MRPL58	NSUN4	0.893	STRING	combined_score	v12.0
MRPL58	IMP3	0.703	STRING	combined_score	v12.0
MRPL58	MRPL35	0.895	STRING	combined_score	v12.0
MRPL58	GADD45GIP1	0.994	STRING	combined_score	v12.0
MRPL58	RPL11	0.873	STRING	combined_score	v12.0
MRPL58	TUFM	0.972	STRING	combined_score	v12.0
MRPL58	MRPS12	0.986	STRING	combined_score	v12.0
MRPL58	QRSL1	0.726	STRING	combined_score	v12.0
MRPL58	DDX28	0.929	STRING	combined_score	v12.0
MRPL58	hCG_1984214	0.842	STRING	combined_score	v12.0
MRPL58	MRPL11	0.97	STRING	combined_score	v12.0
MRPL58	RPL5	0.863	STRING	combined_score	v12.0
MRPL58	MRPS26	0.922	STRING	combined_score	v12.0
MRPL58	RPS16	0.79	STRING	combined_score	v12.0
MRPL58	MRPL54	0.942	STRING	combined_score	v12.0
MRPL58	MTRF1L	0.892	STRING	combined_score	v12.0
MRPL58	RPS18	0.919	STRING	combined_score	v12.0
MRPL58	MIEF1-2	0.811	STRING	combined_score	v12.0
MRPL58	MRPL37	0.97	STRING	combined_score	v12.0
MRPL58	RPL23	0.887	STRING	combined_score	v12.0
MRPL58	MRPL45	0.946	STRING	combined_score	v12.0
MRPL58	MRPS16	0.996	STRING	combined_score	v12.0
MRPL58	MTG1	0.903	STRING	combined_score	v12.0
MRPL58	RPL13A	0.76	STRING	combined_score	v12.0
MRPL58	RPL17-C18orf32	0.78	STRING	combined_score	v12.0
MRPL58	MRPL20	0.994	STRING	combined_score	v12.0
MRPL58	DAP3	0.958	STRING	combined_score	v12.0
MRPL58	MRPL1	0.971	STRING	combined_score	v12.0
MRPL58	MALSU1	0.97	STRING	combined_score	v12.0
MRPL58	MTRES1	0.916	STRING	combined_score	v12.0
MRPL58	MRM3	0.918	STRING	combined_score	v12.0
MRPL58	MRPS21	0.901	STRING	combined_score	v12.0
MRPL58	MRRF	0.976	STRING	combined_score	v12.0
MRPL58	MRPL38	0.971	STRING	combined_score	v12.0
MRPL58	RPS14	0.819	STRING	combined_score	v12.0
MRPL58	MRPL30	0.927	STRING	combined_score	v12.0
MRPL58	CUL7	0.736	STRING	combined_score	v12.0
MRPL58	MRPL24	0.981	STRING	combined_score	v12.0
MRPL58	MRPL28	0.975	STRING	combined_score	v12.0
MRPL58	MRPS2	0.964	STRING	combined_score	v12.0
MRPL58	SSBP1	0.777	STRING	combined_score	v12.0
MRPL58	RPS13	0.843	STRING	combined_score	v12.0
MRPL58	C12orf65	0.995	STRING	combined_score	v12.0
MRPL58	AURKAIP1	0.929	STRING	combined_score	v12.0
MRPL58	MRPL22	0.974	STRING	combined_score	v12.0
MRPL58	MRPL41	0.982	STRING	combined_score	v12.0
MRPL58	MT-ATP6	0.773	STRING	combined_score	v12.0
MRPL58	MRPL40	0.956	STRING	combined_score	v12.0
MRPL58	PTRH1	0.759	STRING	combined_score	v12.0
MRPL58	MRPL19	0.998	STRING	combined_score	v12.0
MRPL58	FLT3LG	0.754	STRING	combined_score	v12.0
MRPL58	MRPL52	0.943	STRING	combined_score	v12.0
MRPL58	MRPL9	0.994	STRING	combined_score	v12.0
MRPL58	RPL3	0.771	STRING	combined_score	v12.0
MRPL58	MTRF1	0.876	STRING	combined_score	v12.0
MRPL58	MRPL23	0.95	STRING	combined_score	v12.0
MRPL58	KIR2DL4	0.723	STRING	combined_score	v12.0
MRPL58	CHCHD1	0.931	STRING	combined_score	v12.0
MRPL58	MRPL47	0.987	STRING	combined_score	v12.0
MRPL58	MRPS14	0.981	STRING	combined_score	v12.0
MRPL58	DDX39B	0.763	STRING	combined_score	v12.0
MRPL58	MRPS15	0.981	STRING	combined_score	v12.0
MRPL58	RPS29	0.855	STRING	combined_score	v12.0
MRPL58	MRPL48	0.938	STRING	combined_score	v12.0
MRPL58	MRPL42	0.953	STRING	combined_score	v12.0
MRPL58	MRPL46	0.944	STRING	combined_score	v12.0
MRPL58	TSFM	0.849	STRING	combined_score	v12.0
MRPL58	MTERF4	0.905	STRING	combined_score	v12.0
MRPL58	MRPL43	0.917	STRING	combined_score	v12.0
ATP5PD	NDUFA4L2	0.711	STRING	combined_score	v12.0
ATP5PD	NDUFA6	0.947	STRING	combined_score	v12.0
ATP5PD	SLC25A19	0.857	STRING	combined_score	v12.0
ATP5PD	NDUFC2-KCTD14	0.729	STRING	combined_score	v12.0
ATP5PD	SDHB	0.925	STRING	combined_score	v12.0
ATP5PD	ATP5PB	0.999	STRING	combined_score	v12.0
ATP5PD	CHCHD2	0.802	STRING	combined_score	v12.0
ATP5PD	NDUFA5	0.951	STRING	combined_score	v12.0
ATP5PD	ATP5F1C	0.999	STRING	combined_score	v12.0
ATP5PD	SDHC	0.847	STRING	combined_score	v12.0
ATP5PD	KCTD2	0.701	STRING	combined_score	v12.0
ATP5PD	GATC	0.731	STRING	combined_score	v12.0
ATP5PD	ATP5MGL	0.994	STRING	combined_score	v12.0
ATP5PD	NDUFA12	0.966	STRING	combined_score	v12.0
ATP5PD	VDAC3	0.734	STRING	combined_score	v12.0
ATP5PD	UQCRB	0.976	STRING	combined_score	v12.0
ATP5PD	ATP5MD	0.999	STRING	combined_score	v12.0
ATP5PD	UQCRQ	0.967	STRING	combined_score	v12.0
ATP5PD	COX7B	0.763	STRING	combined_score	v12.0
ATP5PD	NDUFA4	0.879	STRING	combined_score	v12.0
ATP5PD	UQCRHL	0.84	STRING	combined_score	v12.0
ATP5PD	MT-ATP8	0.998	STRING	combined_score	v12.0
ATP5PD	NDUFA13	0.918	STRING	combined_score	v12.0
ATP5PD	ATP5IF1	0.98	STRING	combined_score	v12.0
ATP5PD	KDM5A	0.759	STRING	combined_score	v12.0
ATP5PD	LHPP	0.705	STRING	combined_score	v12.0
ATP5PD	ATP5ME	0.999	STRING	combined_score	v12.0
ATP5PD	COX6B2	0.779	STRING	combined_score	v12.0
ATP5PD	NDUFB3	0.931	STRING	combined_score	v12.0
ATP5PD	COX5A	0.994	STRING	combined_score	v12.0
ATP5PD	PPA2	0.817	STRING	combined_score	v12.0
ATP5PD	KDM5D	0.756	STRING	combined_score	v12.0
ATP5PD	NDUFAB1	0.738	STRING	combined_score	v12.0
ATP5PD	NDUFV2	0.9	STRING	combined_score	v12.0
ATP5PD	NDUFB6	0.93	STRING	combined_score	v12.0
ATP5PD	NDUFS8	0.82	STRING	combined_score	v12.0
ATP5PD	CDCA8	0.979	STRING	combined_score	v12.0
ATP5PD	ATP5MPL	0.998	STRING	combined_score	v12.0
ATP5PD	SDHD	0.818	STRING	combined_score	v12.0
ATP5PD	COX7A2	0.929	STRING	combined_score	v12.0
ATP5PD	C1orf198	0.836	STRING	combined_score	v12.0
ATP5PD	COX7C	0.962	STRING	combined_score	v12.0
ATP5PD	KDM5C	0.756	STRING	combined_score	v12.0
ATP5PD	JARID2	0.756	STRING	combined_score	v12.0
ATP5PD	ATP5PF	0.999	STRING	combined_score	v12.0
ATP5PD	UQCRH	0.911	STRING	combined_score	v12.0
ATP5PD	DMAC2L	0.872	STRING	combined_score	v12.0
ATP5PD	KDM5B	0.756	STRING	combined_score	v12.0
ATP5PD	ATP5MC1	0.999	STRING	combined_score	v12.0
ATP5PD	ATP5MC2	0.997	STRING	combined_score	v12.0
ATP5PD	NDUFV3	0.841	STRING	combined_score	v12.0
ATP5PD	COX6B1	0.879	STRING	combined_score	v12.0
ATP5PD	NDUFA8	0.97	STRING	combined_score	v12.0
ATP5PD	UQCR11	0.944	STRING	combined_score	v12.0
ATP5PD	UQCR10	0.957	STRING	combined_score	v12.0
ATP5PD	NDUFS5	0.871	STRING	combined_score	v12.0
ATP5PD	NDUFS2	0.785	STRING	combined_score	v12.0
ATP5PD	UTY	0.828	STRING	combined_score	v12.0
ATP5PD	NDUFV1	0.806	STRING	combined_score	v12.0
ATP5PD	PPA1	0.741	STRING	combined_score	v12.0
ATP5PD	ATP6V0C	0.89	STRING	combined_score	v12.0
ATP5PD	VDAC1	0.735	STRING	combined_score	v12.0
ATP5PD	C17orf80	0.955	STRING	combined_score	v12.0
ATP5PD	ATP5F1A	0.999	STRING	combined_score	v12.0
ATP5PD	KDM6A	0.828	STRING	combined_score	v12.0
ATP5PD	UQCRFS1	0.892	STRING	combined_score	v12.0
ATP5PD	ATP6V0B	0.905	STRING	combined_score	v12.0
ATP5PD	COX6C	0.975	STRING	combined_score	v12.0
ATP5PD	MDH2	0.724	STRING	combined_score	v12.0
ATP5PD	H7C0C1_HUMAN	0.994	STRING	combined_score	v12.0
ATP5PD	COX4I2	0.861	STRING	combined_score	v12.0
ATP5PD	NDUFA1	0.725	STRING	combined_score	v12.0
ATP5PD	COX4I1	0.952	STRING	combined_score	v12.0
ATP5PD	MT-ATP6	0.999	STRING	combined_score	v12.0
ATP5PD	CYC1	0.77	STRING	combined_score	v12.0
TMEM88	DVL1	0.893	STRING	combined_score	v12.0
BIRC5	CENPF	0.96	STRING	combined_score	v12.0
BIRC5	CDC20	0.995	STRING	combined_score	v12.0
BIRC5	ATG5	0.718	STRING	combined_score	v12.0
BIRC5	BUB1	0.979	STRING	combined_score	v12.0
BIRC5	HMMR	0.882	STRING	combined_score	v12.0
BIRC5	PRC1	0.94	STRING	combined_score	v12.0
BIRC5	GTSE1	0.852	STRING	combined_score	v12.0
BIRC5	EXO1	0.823	STRING	combined_score	v12.0
BIRC5	KIF4A	0.925	STRING	combined_score	v12.0
BIRC5	MED6	0.727	STRING	combined_score	v12.0
BIRC5	CDKN3	0.887	STRING	combined_score	v12.0
BIRC5	MYC	0.825	STRING	combined_score	v12.0
BIRC5	TTK	0.936	STRING	combined_score	v12.0
BIRC5	CENPW	0.765	STRING	combined_score	v12.0
BIRC5	XIAP	0.96	STRING	combined_score	v12.0
BIRC5	CASP7	0.755	STRING	combined_score	v12.0
BIRC5	TOP2A	0.976	STRING	combined_score	v12.0
BIRC5	KIF2C	0.972	STRING	combined_score	v12.0
BIRC5	CKAP2	0.721	STRING	combined_score	v12.0
BIRC5	BECN1	0.746	STRING	combined_score	v12.0
BIRC5	CDC20B	0.83	STRING	combined_score	v12.0
BIRC5	UHRF1	0.707	STRING	combined_score	v12.0
BIRC5	RRM2	0.895	STRING	combined_score	v12.0
BIRC5	CASP3	0.916	STRING	combined_score	v12.0
BIRC5	CEP55	0.913	STRING	combined_score	v12.0
BIRC5	PTTG1	0.926	STRING	combined_score	v12.0
BIRC5	CHEK1	0.815	STRING	combined_score	v12.0
BIRC5	CKS2	0.774	STRING	combined_score	v12.0
BIRC5	PBK	0.978	STRING	combined_score	v12.0
BIRC5	NEK2	0.94	STRING	combined_score	v12.0
BIRC5	H3-4	0.763	STRING	combined_score	v12.0
BIRC5	CDC45	0.873	STRING	combined_score	v12.0
BIRC5	CDC25C	0.787	STRING	combined_score	v12.0
BIRC5	H3-2	0.805	STRING	combined_score	v12.0
BIRC5	KIF15	0.835	STRING	combined_score	v12.0
BIRC5	DIABLO	0.919	STRING	combined_score	v12.0
BIRC5	AURKB	0.999	STRING	combined_score	v12.0
BIRC5	FOXM1	0.958	STRING	combined_score	v12.0
BIRC5	H3C12	0.784	STRING	combined_score	v12.0
BIRC5	MKI67	0.939	STRING	combined_score	v12.0
BIRC5	BIRC2	0.878	STRING	combined_score	v12.0
BIRC5	H3C13	0.805	STRING	combined_score	v12.0
BIRC5	KIF14	0.741	STRING	combined_score	v12.0
BIRC5	CDCA3	0.96	STRING	combined_score	v12.0
BIRC5	DEPDC1	0.821	STRING	combined_score	v12.0
BIRC5	NUSAP1	0.953	STRING	combined_score	v12.0
BIRC5	KIFC1	0.779	STRING	combined_score	v12.0
BIRC5	CDK1	0.997	STRING	combined_score	v12.0
BIRC5	RAD51	0.853	STRING	combined_score	v12.0
BIRC5	AURKC	0.972	STRING	combined_score	v12.0
BIRC5	SPAG5	0.917	STRING	combined_score	v12.0
BIRC5	UBE2C	0.992	STRING	combined_score	v12.0
BIRC5	RFC4	0.723	STRING	combined_score	v12.0
BIRC5	ASPM	0.879	STRING	combined_score	v12.0
BIRC5	TK1	0.92	STRING	combined_score	v12.0
BIRC5	RACGAP1	0.827	STRING	combined_score	v12.0
BIRC5	TYMS	0.862	STRING	combined_score	v12.0
